GeneID	gene_id	Entrez	Phylostrata	mainAge
ZNF385B	ENSG00000144331	151126	6	EM
SOBP	ENSG00000112320	55084	6	EM
TMPRSS11F	ENSG00000198092	389208	6	EM
CEP170B	ENSG00000099814	283638	6	EM
RGPD8	ENSG00000169629	84220	6	EM
OR10T2	ENSG00000186306	128360	6	EM
SPDEF	ENSG00000124664	25803	6	EM
EVL	ENSG00000196405	51466	6	EM
PGLYRP4	ENSG00000163218	57115	6	EM
DEAF1	ENSG00000177030	10522	6	EM
NANOS3	ENSG00000187556	342977	6	EM
DPP6	ENSG00000130226	1804	6	EM
CSK	ENSG00000103653	1445	6	EM
TAB3	ENSG00000157625	257397	6	EM
RP11-111M22.2	ENSG00000179240	100506127	6	EM
PDLIM1	ENSG00000107438	9124	6	EM
IKBKG	ENSG00000073009	8517	6	EM
NTRK1	ENSG00000198400	4914	6	EM
ZEB2	ENSG00000169554	9839	6	EM
B4GALT3	ENSG00000158850	8703	6	EM
ZBTB17	ENSG00000116809	7709	6	EM
ADAMTS2	ENSG00000087116	9509	6	EM
ADRA2B	ENSG00000222040	151	6	EM
FKBP9	ENSG00000122642	11328	6	EM
TRIM39	ENSG00000206495	56658	6	EM
ATP5J2	ENSG00000241468	9551	6	EM
CDKN1B	ENSG00000111276	1027	6	EM
CYP2A13	ENSG00000197838	1553	6	EM
MRPL48	ENSG00000175581	51642	6	EM
UBASH3B	ENSG00000154127	84959	6	EM
ZNF436	ENSG00000125945	80818	6	EM
ADAMTS3	ENSG00000156140	9508	6	EM
KLHL10	ENSG00000261631	317719	6	EM
NEURL1B	ENSG00000214357	54492	6	EM
C6orf203	ENSG00000130349	51250	6	EM
PDGFRA	ENSG00000134853	5156	6	EM
PRAMEF9	ENSG00000204501	343070	6	EM
CLEC4A	ENSG00000111729	50856	6	EM
ANKRD6	ENSG00000135299	22881	6	EM
REL	ENSG00000162924	5966	6	EM
BAG2	ENSG00000112208	9532	6	EM
ERBB2	ENSG00000141736	2064	6	EM
ARL6IP1	ENSG00000170540	23204	6	EM
GBX2	ENSG00000168505	2637	6	EM
IGFALS	ENSG00000099769	3483	6	EM
PRKRIR	ENSG00000137492	5612	6	EM
GABRA6	ENSG00000145863	2559	6	EM
EMP3	ENSG00000142227	2014	6	EM
SOX8	ENSG00000005513	30812	6	EM
MAPT	ENSG00000186868	4137	6	EM
CST2	ENSG00000170369	1470	6	EM
PRSS57	ENSG00000185198	400668	6	EM
CDX2	ENSG00000165556	1045	6	EM
SPIRE1	ENSG00000134278	56907	6	EM
SP5	ENSG00000204335	389058	6	EM
PAX5	ENSG00000196092	5079	6	EM
SHOX	ENSG00000185960	6473	6	EM
BCOR	ENSG00000183337	54880	6	EM
RTKN	ENSG00000114993	6242	6	EM
CALCRL	ENSG00000064989	10203	6	EM
MEX3C	ENSG00000176624	51320	6	EM
TREX2	ENSG00000269342	11219	6	EM
GSX2	ENSG00000180613	170825	6	EM
ZNF488	ENSG00000265763	118738	6	EM
CYR61	ENSG00000142871	3491	6	EM
TECTA	ENSG00000109927	7007	6	EM
THAP1	ENSG00000131931	55145	6	EM
GADD45B	ENSG00000099860	4616	6	EM
GADD45A	ENSG00000116717	1647	6	EM
CNTN2	ENSG00000184144	6900	6	EM
TRIML1	ENSG00000184108	339976	6	EM
GOLGA1	ENSG00000136935	2800	6	EM
GPHA2	ENSG00000149735	170589	6	EM
SLC46A3	ENSG00000139508	283537	6	EM
PLCE1	ENSG00000138193	51196	6	EM
DEPDC1	ENSG00000024526	55635	6	EM
ZNF384	ENSG00000126746	171017	6	EM
NCK2	ENSG00000071051	8440	6	EM
KLK6	ENSG00000167755	5653	6	EM
SPAM1	ENSG00000106304	6677	6	EM
KRBA2	ENSG00000184619	124751	6	EM
PRAMEF5	ENSG00000204502	343068	6	EM
TMEM179	ENSG00000258986	388021	6	EM
RANBP2	ENSG00000153201	5903	6	EM
IGLON5	ENSG00000142549	402665	6	EM
GRIN3A	ENSG00000198785	116443	6	EM
KRIT1	ENSG00000001631	889	6	EM
SAA1	ENSG00000173432	6288	6	EM
SNTG2	ENSG00000172554	54221	6	EM
AC040160.1	ENSG00000237102	0	6	EM
FAM57B	ENSG00000149926	83723	6	EM
TMBIM1	ENSG00000135926	64114	6	EM
ZNF532	ENSG00000074657	55205	6	EM
EEA1	ENSG00000102189	8411	6	EM
LPPR1	ENSG00000148123	54886	6	EM
OPTN	ENSG00000123240	10133	6	EM
NUPL2	ENSG00000136243	11097	6	EM
CDK5RAP2	ENSG00000136861	55755	6	EM
PROC	ENSG00000115718	5624	6	EM
BIN2	ENSG00000110934	51411	6	EM
CTTNBP2NL	ENSG00000143079	55917	6	EM
TFPT	ENSG00000273430	29844	6	EM
SPACA5	ENSG00000268260	389852	6	EM
C15orf48	ENSG00000166920	84419	6	EM
VDR	ENSG00000111424	7421	6	EM
IRX3	ENSG00000177508	79191	6	EM
COL18A1	ENSG00000182871	80781	6	EM
POPDC3	ENSG00000132429	64208	6	EM
C2orf47	ENSG00000162972	79568	6	EM
CPB2	ENSG00000080618	1361	6	EM
CLCC1	ENSG00000121940	23155	6	EM
FAM102B	ENSG00000162636	284611	6	EM
LYZ	ENSG00000090382	4069	6	EM
IFI27	ENSG00000165949	3429	6	EM
CTGF	ENSG00000118523	1490	6	EM
RASD2	ENSG00000100302	23551	6	EM
ERVFRD-1	ENSG00000244476	405754	6	EM
PGBD1	ENSG00000137338	84547	6	EM
MPV17L	ENSG00000156968	255027	6	EM
RAB40C	ENSG00000197562	57799	6	EM
FAM81B	ENSG00000153347	153643	6	EM
HOXC12	ENSG00000123407	3228	6	EM
RGPD1	ENSG00000187627	400966	6	EM
CPM	ENSG00000135678	1368	6	EM
LIN28A	ENSG00000131914	79727	6	EM
VMA21	ENSG00000160131	203547	6	EM
SH2D4B	ENSG00000178217	387694	6	EM
CCDC141	ENSG00000163492	285025	6	EM
RORA	ENSG00000069667	6095	6	EM
GPR84	ENSG00000139572	53831	6	EM
SH3BGRL	ENSG00000131171	6451	6	EM
PPP1R3C	ENSG00000119938	5507	6	EM
ZEB1	ENSG00000148516	6935	6	EM
TRUB2	ENSG00000167112	26995	6	EM
ZNF596	ENSG00000172748	169270	6	EM
WNT6	ENSG00000115596	7475	6	EM
GATA1	ENSG00000102145	2623	6	EM
GATA1	ENSG00000267841	2623	6	EM
IKBKG	ENSG00000269335	8517	6	EM
HOXA2	ENSG00000105996	3199	6	EM
DCUN1D3	ENSG00000188215	123879	6	EM
SLC44A3	ENSG00000143036	126969	6	EM
PRRC2A	ENSG00000231825	7916	6	EM
KRT9	ENSG00000171403	3857	6	EM
CYP2A6	ENSG00000255974	1548	6	EM
CDKN1C	ENSG00000129757	1028	6	EM
ASIC4	ENSG00000072182	55515	6	EM
ZFP1	ENSG00000184517	162239	6	EM
APPL2	ENSG00000136044	55198	6	EM
ZNF609	ENSG00000180357	23060	6	EM
HPN	ENSG00000105707	3249	6	EM
MAP9	ENSG00000164114	79884	6	EM
KLK1	ENSG00000167748	3816	6	EM
NUAK1	ENSG00000074590	9891	6	EM
MYNN	ENSG00000085274	55892	6	EM
CCKAR	ENSG00000163394	886	6	EM
PANX1	ENSG00000110218	24145	6	EM
ZNF512	ENSG00000243943	84450	6	EM
NDE1	ENSG00000072864	54820	6	EM
MTL5	ENSG00000132749	9633	6	EM
CACNG7	ENSG00000105605	59284	6	EM
TRIM45	ENSG00000134253	80263	6	EM
EHF	ENSG00000135373	26298	6	EM
SLC39A5	ENSG00000139540	283375	6	EM
ZFP64	ENSG00000020256	55734	6	EM
C1S	ENSG00000269882	716	6	EM
GCC2	ENSG00000135968	9648	6	EM
ERC2	ENSG00000187672	26059	6	EM
ERC1	ENSG00000082805	23085	6	EM
NR1D1	ENSG00000126368	9572	6	EM
GABRA5	ENSG00000186297	2558	6	EM
FAM26F	ENSG00000188820	441168	6	EM
KIAA0101	ENSG00000166803	9768	6	EM
SVIP	ENSG00000198168	258010	6	EM
LMTK2	ENSG00000164715	22853	6	EM
SLC39A8	ENSG00000138821	64116	6	EM
TSPAN2	ENSG00000134198	10100	6	EM
FLT4	ENSG00000037280	2324	6	EM
SLC44A1	ENSG00000070214	23446	6	EM
KLHL26	ENSG00000167487	55295	6	EM
CRIM1	ENSG00000261899	51232	6	EM
RBP4	ENSG00000138207	5950	6	EM
LNX1	ENSG00000072201	84708	6	EM
CNTN1	ENSG00000018236	1272	6	EM
FFAR4	ENSG00000186188	338557	6	EM
ZNF862	ENSG00000106479	643641	6	EM
TREX2	ENSG00000183479	11219	6	EM
RNF207	ENSG00000158286	388591	6	EM
RYBP	ENSG00000163602	23429	6	EM
FETUB	ENSG00000090512	26998	6	EM
BSX	ENSG00000188909	390259	6	EM
NRAP	ENSG00000197893	4892	6	EM
THAP7	ENSG00000184436	80764	6	EM
TMEM60	ENSG00000135211	85025	6	EM
TRIQK	ENSG00000205133	286144	6	EM
PHYHIPL	ENSG00000165443	84457	6	EM
FAM49A	ENSG00000197872	81553	6	EM
MST1R	ENSG00000164078	4486	6	EM
LGALS4	ENSG00000171747	3960	6	EM
MS4A14	ENSG00000166928	84689	6	EM
SFRP5	ENSG00000120057	6425	6	EM
PRAMEF4	ENSG00000243073	400735	6	EM
BTC	ENSG00000174808	685	6	EM
TRHR	ENSG00000174417	7201	6	EM
JAG2	ENSG00000184916	3714	6	EM
LRP3	ENSG00000130881	4037	6	EM
RRAS	ENSG00000126458	6237	6	EM
ANKRD27	ENSG00000105186	84079	6	EM
TNNT2	ENSG00000118194	7139	6	EM
IRF2BP1	ENSG00000170604	26145	6	EM
CD164	ENSG00000135535	8763	6	EM
TRMT10C	ENSG00000174173	54931	6	EM
BMI1	ENSG00000168283	648	6	EM
PLA2G3	ENSG00000100078	50487	6	EM
PCDH11X	ENSG00000102290	27328	6	EM
ESPN	ENSG00000187017	83715	6	EM
FGF9	ENSG00000102678	2254	6	EM
LPPR5	ENSG00000117598	163404	6	EM
KRTAP4-5	ENSG00000198271	85289	6	EM
DIRAS1	ENSG00000176490	148252	6	EM
MKX	ENSG00000150051	283078	6	EM
TPPP	ENSG00000171368	11076	6	EM
RFXANK	ENSG00000064490	8625	6	EM
TRIM22	ENSG00000132274	10346	6	EM
DLX5	ENSG00000105880	1749	6	EM
C2orf42	ENSG00000115998	54980	6	EM
AVPR1A	ENSG00000166148	552	6	EM
FAM101B	ENSG00000261321	359845	6	EM
SYT12	ENSG00000173227	91683	6	EM
IRX2	ENSG00000170561	153572	6	EM
MAP1B	ENSG00000131711	4131	6	EM
WIPF2	ENSG00000171475	147179	6	EM
CPB1	ENSG00000153002	1360	6	EM
PAMR1	ENSG00000149090	25891	6	EM
FBXO45	ENSG00000174013	200933	6	EM
DOK5	ENSG00000101134	55816	6	EM
KLHL10	ENSG00000161594	317719	6	EM
BLNK	ENSG00000262509	29760	6	EM
ARRDC2	ENSG00000105643	27106	6	EM
RASD1	ENSG00000108551	51655	6	EM
IGSF5	ENSG00000183067	150084	6	EM
HSPB1	ENSG00000106211	3315	6	EM
SLC24A1	ENSG00000074621	9187	6	EM
IGSF9B	ENSG00000080854	22997	6	EM
HSPB8	ENSG00000152137	26353	6	EM
RWDD2A	ENSG00000013392	112611	6	EM
MSX1	ENSG00000163132	4487	6	EM
ABCG5	ENSG00000138075	64240	6	EM
HEY1	ENSG00000164683	23462	6	EM
SULT1A4	ENSG00000213648	6818	6	EM
TCF23	ENSG00000163792	150921	6	EM
TIMM10B	ENSG00000132286	26515	6	EM
SOCS7	ENSG00000261413	30837	6	EM
KAZALD1	ENSG00000107821	81621	6	EM
TFEB	ENSG00000112561	7942	6	EM
SMIM7	ENSG00000214046	79086	6	EM
LRRC15	ENSG00000172061	131578	6	EM
TMEM106C	ENSG00000134291	79022	6	EM
ADAM23	ENSG00000114948	8745	6	EM
ATOH7	ENSG00000179774	220202	6	EM
CENPBD1	ENSG00000177946	92806	6	EM
ITPKC	ENSG00000086544	80271	6	EM
F13A1	ENSG00000124491	2162	6	EM
TAX1BP3	ENSG00000213977	30851	6	EM
ATP5I	ENSG00000169020	521	6	EM
SDR42E2	ENSG00000183921	0	6	EM
ANXA1	ENSG00000135046	301	6	EM
MID2	ENSG00000080561	11043	6	EM
CDKN2AIPNL	ENSG00000237190	91368	6	EM
MRPL51	ENSG00000111639	51258	6	EM
MRPL50	ENSG00000136897	54534	6	EM
INS-IGF2	ENSG00000129965	723961	6	EM
INPP5K	ENSG00000132376	51763	6	EM
CACNA2D1	ENSG00000153956	781	6	EM
NAT6	ENSG00000243477	24142	6	EM
RBFA	ENSG00000101546	79863	6	EM
KLK14	ENSG00000129437	43847	6	EM
HOXB7	ENSG00000260027	3217	6	EM
ELK3	ENSG00000111145	2004	6	EM
TSHZ2	ENSG00000182463	128553	6	EM
ADAMTSL3	ENSG00000156218	57188	6	EM
ZNF800	ENSG00000048405	168850	6	EM
PTCD2	ENSG00000049883	79810	6	EM
GABPB1	ENSG00000104064	2553	6	EM
PLEKHJ1	ENSG00000104886	55111	6	EM
NEUROD2	ENSG00000171532	4761	6	EM
CASZ1	ENSG00000130940	54897	6	EM
RNF166	ENSG00000158717	115992	6	EM
TMEM35	ENSG00000126950	59353	6	EM
HYAL4	ENSG00000106302	23553	6	EM
LGALS9B	ENSG00000170298	284194	6	EM
ITIH4	ENSG00000055955	3700	6	EM
DCSTAMP	ENSG00000164935	81501	6	EM
NDUFC2	ENSG00000151366	4718	6	EM
SLC3A2	ENSG00000168003	6520	6	EM
SLC13A3	ENSG00000158296	64849	6	EM
LMO2	ENSG00000135363	4005	6	EM
SP3	ENSG00000172845	6670	6	EM
SCG5	ENSG00000166922	6447	6	EM
MRPL35	ENSG00000132313	51318	6	EM
TTC9B	ENSG00000174521	148014	6	EM
PAX7	ENSG00000009709	5081	6	EM
C15orf57	ENSG00000128891	90416	6	EM
TMEM151B	ENSG00000178233	441151	6	EM
SHOX2	ENSG00000168779	6474	6	EM
CORIN	ENSG00000145244	10699	6	EM
ZNF488	ENSG00000165388	118738	6	EM
MYOD1	ENSG00000129152	4654	6	EM
BAIAP2L1	ENSG00000006453	55971	6	EM
GABRG3	ENSG00000182256	2567	6	EM
LGR4	ENSG00000205213	55366	6	EM
BVES	ENSG00000112276	11149	6	EM
UPK1B	ENSG00000114638	7348	6	EM
CNTN5	ENSG00000149972	53942	6	EM
THAP9	ENSG00000168152	79725	6	EM
PRAMEF22	ENSG00000204508	653606	6	EM
TM6SF1	ENSG00000136404	53346	6	EM
C9orf16	ENSG00000171159	79095	6	EM
RAB11FIP4	ENSG00000131242	84440	6	EM
NCK1	ENSG00000158092	4690	6	EM
BAZ1B	ENSG00000009954	9031	6	EM
BAZ1B	ENSG00000262694	9031	6	EM
KCNK12	ENSG00000184261	56660	6	EM
SFRP1	ENSG00000104332	6422	6	EM
LRRN1	ENSG00000175928	57633	6	EM
NDUFB4	ENSG00000065518	4710	6	EM
FYCO1	ENSG00000163820	79443	6	EM
JAK1	ENSG00000162434	3716	6	EM
HSD3B2	ENSG00000203859	3284	6	EM
MRAS	ENSG00000158186	22808	6	EM
CHAT	ENSG00000070748	1103	6	EM
RREB1	ENSG00000124782	6239	6	EM
ZMAT4	ENSG00000165061	79698	6	EM
MSANTD3	ENSG00000066697	91283	6	EM
SPRY3	ENSG00000168939	10251	6	EM
IRF2BP2	ENSG00000168264	359948	6	EM
ATXN7	ENSG00000163635	6314	6	EM
CRTAP	ENSG00000170275	10491	6	EM
SLC19A3	ENSG00000135917	80704	6	EM
FRMD6	ENSG00000139926	122786	6	EM
STMN2	ENSG00000104435	11075	6	EM
CRYAA	ENSG00000160202	1409	6	EM
TAGLN2	ENSG00000158710	8407	6	EM
TMEM8A	ENSG00000129925	58986	6	EM
FOSB	ENSG00000125740	2354	6	EM
COL15A1	ENSG00000204291	1306	6	EM
SNX22	ENSG00000157734	79856	6	EM
LRCH2	ENSG00000268417	57631	6	EM
ADRA2A	ENSG00000150594	150	6	EM
SGMS1	ENSG00000198964	259230	6	EM
OTOA	ENSG00000155719	146183	6	EM
APPL1	ENSG00000157500	26060	6	EM
KCTD1	ENSG00000134504	284252	6	EM
VGLL2	ENSG00000170162	245806	6	EM
DGCR2	ENSG00000070413	9993	6	EM
BCL11B	ENSG00000127152	64919	6	EM
H2AFY2	ENSG00000099284	55506	6	EM
SYT4	ENSG00000132872	6860	6	EM
NEURL1	ENSG00000107954	9148	6	EM
CD2AP	ENSG00000198087	23607	6	EM
FBXO6	ENSG00000116663	26270	6	EM
SH2B1	ENSG00000178188	25970	6	EM
FHL3	ENSG00000183386	2275	6	EM
STAC3	ENSG00000185482	246329	6	EM
ZNF385A	ENSG00000161642	25946	6	EM
GOLGA3	ENSG00000090615	2802	6	EM
REG1B	ENSG00000172023	5968	6	EM
ZDHHC22	ENSG00000177108	283576	6	EM
NDNF	ENSG00000173376	79625	6	EM
INHBB	ENSG00000163083	3625	6	EM
CYP11B2	ENSG00000179142	1585	6	EM
SOCS7	ENSG00000174111	30837	6	EM
CABLES2	ENSG00000149679	81928	6	EM
ZNF395	ENSG00000186918	55893	6	EM
STAR	ENSG00000147465	6770	6	EM
FAM89B	ENSG00000176973	23625	6	EM
AMOTL1	ENSG00000166025	154810	6	EM
AMOT	ENSG00000126016	154796	6	EM
DPP10	ENSG00000175497	57628	6	EM
ZNF703	ENSG00000183779	80139	6	EM
GRIP1	ENSG00000155974	23426	6	EM
LMOD2	ENSG00000170807	442721	6	EM
SGK494	ENSG00000167524	124923	6	EM
SEZ6L	ENSG00000100095	23544	6	EM
F12	ENSG00000131187	2161	6	EM
PURG	ENSG00000172733	29942	6	EM
TOX3	ENSG00000103460	27324	6	EM
GHSR	ENSG00000121853	2693	6	EM
TRIM39	ENSG00000204599	56658	6	EM
CCM2	ENSG00000136280	83605	6	EM
SATL1	ENSG00000184788	340562	6	EM
BNC1	ENSG00000169594	646	6	EM
TRIM39	ENSG00000230308	56658	6	EM
ZNF423	ENSG00000102935	23090	6	EM
LRRC20	ENSG00000172731	55222	6	EM
LTK	ENSG00000062524	4058	6	EM
POGZ	ENSG00000143442	23126	6	EM
TFPT	ENSG00000273417	29844	6	EM
C11orf58	ENSG00000110696	10944	6	EM
TAF15	ENSG00000172660	8148	6	EM
PCGF2	ENSG00000056661	7703	6	EM
TSHZ1	ENSG00000179981	10194	6	EM
MET	ENSG00000105976	4233	6	EM
REG1A	ENSG00000115386	5967	6	EM
DZIP1L	ENSG00000158163	199221	6	EM
OTUD1	ENSG00000165312	220213	6	EM
SMDT1	ENSG00000183172	91689	6	EM
METRN	ENSG00000103260	79006	6	EM
CLEC4E	ENSG00000166523	26253	6	EM
RNF165	ENSG00000141622	494470	6	EM
CLEC4M	ENSG00000104938	10332	6	EM
PYGO2	ENSG00000163348	90780	6	EM
ANGPTL1	ENSG00000116194	9068	6	EM
CNP	ENSG00000260283	1267	6	EM
TDRD12	ENSG00000173809	91646	6	EM
E4F1	ENSG00000167967	1877	6	EM
PAX3	ENSG00000135903	5077	6	EM
TDRD7	ENSG00000196116	23424	6	EM
CNP	ENSG00000173786	1267	6	EM
GATA2	ENSG00000179348	2624	6	EM
SMIM4	ENSG00000168273	440957	6	EM
FABP4	ENSG00000170323	2167	6	EM
TLR4	ENSG00000136869	7099	6	EM
NKX2-4	ENSG00000125816	644524	6	EM
MANBAL	ENSG00000101363	63905	6	EM
GADD45GIP1	ENSG00000179271	90480	6	EM
PLLP	ENSG00000102934	51090	6	EM
TMEM47	ENSG00000147027	83604	6	EM
GADD45G	ENSG00000130222	10912	6	EM
FEV	ENSG00000163497	54738	6	EM
GTF2IRD2B	ENSG00000174428	389524	6	EM
PRRC2A	ENSG00000231370	7916	6	EM
FBXO39	ENSG00000177294	162517	6	EM
FRS2	ENSG00000166225	10818	6	EM
IVNS1ABP	ENSG00000116679	10625	6	EM
FAM46B	ENSG00000158246	115572	6	EM
TULP4	ENSG00000130338	56995	6	EM
NCEH1	ENSG00000144959	57552	6	EM
BLNK	ENSG00000095585	29760	6	EM
HDGFRP2	ENSG00000167674	84717	6	EM
PROX1	ENSG00000117707	5629	6	EM
RAB11FIP2	ENSG00000107560	22841	6	EM
PHOX2B	ENSG00000109132	8929	6	EM
HSD3B1	ENSG00000203857	3283	6	EM
JAG1	ENSG00000270408	182	6	EM
CCNG2	ENSG00000138764	901	6	EM
RNF149	ENSG00000163162	284996	6	EM
ELK4	ENSG00000158711	2005	6	EM
COA3	ENSG00000183978	28958	6	EM
JAK2	ENSG00000096968	3717	6	EM
FBXL3	ENSG00000005812	26224	6	EM
NRG1	ENSG00000157168	3084	6	EM
TSSK4	ENSG00000139908	283629	6	EM
DDIT4L	ENSG00000145358	115265	6	EM
ZC3H4	ENSG00000130749	23211	6	EM
BTG2	ENSG00000159388	7832	6	EM
MUM1L1	ENSG00000157502	139221	6	EM
SLC19A1	ENSG00000173638	6573	6	EM
TRMT1L	ENSG00000121486	81627	6	EM
CLEC9A	ENSG00000197992	283420	6	EM
LMO7	ENSG00000136153	4008	6	EM
TMPRSS5	ENSG00000166682	80975	6	EM
CTAGE1	ENSG00000212710	64693	6	EM
KLRF1	ENSG00000150045	51348	6	EM
SLC26A1	ENSG00000145217	10861	6	EM
ZMYND19	ENSG00000165724	116225	6	EM
FBXO33	ENSG00000165355	254170	6	EM
CTCFL	ENSG00000124092	140690	6	EM
GRPR	ENSG00000126010	2925	6	EM
IRX5	ENSG00000176842	10265	6	EM
FOXB2	ENSG00000204612	442425	6	EM
SLC22A15	ENSG00000163393	55356	6	EM
MAFK	ENSG00000198517	7975	6	EM
MAP1A	ENSG00000166963	4130	6	EM
LIMD1	ENSG00000144791	8994	6	EM
CPA6	ENSG00000165078	57094	6	EM
CPA5	ENSG00000158525	93979	6	EM
LYVE1	ENSG00000133800	10894	6	EM
LDLR	ENSG00000130164	3949	6	EM
FAM105B	ENSG00000154124	90268	6	EM
ASB13	ENSG00000196372	79754	6	EM
CD86	ENSG00000114013	942	6	EM
NPAS4	ENSG00000174576	266743	6	EM
RGPD2	ENSG00000185304	400966	6	EM
CA6	ENSG00000131686	765	6	EM
PRAMEF3	ENSG00000204503	401940	6	EM
CH25H	ENSG00000138135	9023	6	EM
ACOT4	ENSG00000177465	122970	6	EM
SERPINA4	ENSG00000100665	5267	6	EM
CPN2	ENSG00000178772	1370	6	EM
CMTM8	ENSG00000170293	152189	6	EM
SULT1A2	ENSG00000197165	6799	6	EM
TCF21	ENSG00000118526	6943	6	EM
SH2D3C	ENSG00000095370	10044	6	EM
DRD5	ENSG00000169676	1816	6	EM
TSPAN11	ENSG00000110900	441631	6	EM
ELOVL3	ENSG00000119915	83401	6	EM
FCER2	ENSG00000104921	2208	6	EM
ZBED1	ENSG00000214717	9189	6	EM
JDP2	ENSG00000140044	122953	6	EM
ZNF704	ENSG00000164684	619279	6	EM
SH3BGR	ENSG00000185437	6450	6	EM
NEB	ENSG00000183091	4703	6	EM
PCDH9	ENSG00000184226	5101	6	EM
ATOH1	ENSG00000172238	474	6	EM
LGR6	ENSG00000133067	59352	6	EM
RHOU	ENSG00000116574	58480	6	EM
TOX	ENSG00000198846	9760	6	EM
CSMD3	ENSG00000164796	114788	6	EM
PRRC2C	ENSG00000117523	23215	6	EM
TRIM39	ENSG00000226437	56658	6	EM
MTDH	ENSG00000147649	92140	6	EM
NRXN3	ENSG00000021645	9369	6	EM
CPA5	ENSG00000266292	93979	6	EM
SCRN1	ENSG00000136193	9805	6	EM
BDNF	ENSG00000176697	627	6	EM
TMEM169	ENSG00000163449	92691	6	EM
HNRNPC	ENSG00000092199	3183	6	EM
C1QL3	ENSG00000165985	389941	6	EM
DCC	ENSG00000187323	1630	6	EM
NPSR1	ENSG00000187258	387129	6	EM
HNRNPD	ENSG00000138668	3184	6	EM
TMEM132C	ENSG00000181234	92293	6	EM
TMEM132B	ENSG00000139364	114795	6	EM
CSPG4	ENSG00000173546	1464	6	EM
KLK3	ENSG00000142515	354	6	EM
SESTD1	ENSG00000187231	91404	6	EM
KEAP1	ENSG00000079999	9817	6	EM
CSRNP2	ENSG00000110925	81566	6	EM
NDUFB5	ENSG00000136521	4711	6	EM
ASXL3	ENSG00000141431	80816	6	EM
FASTKD1	ENSG00000138399	79675	6	EM
GNG2	ENSG00000186469	54331	6	EM
RELA	ENSG00000173039	5970	6	EM
BCL7C	ENSG00000099385	9274	6	EM
ZMAT3	ENSG00000172667	64393	6	EM
NDUFB8	ENSG00000255339	4714	6	EM
GRAMD1C	ENSG00000178075	54762	6	EM
CDX1	ENSG00000113722	1044	6	EM
USP44	ENSG00000136014	84101	6	EM
RASL12	ENSG00000103710	51285	6	EM
OVCH1	ENSG00000187950	341350	6	EM
PDLIM3	ENSG00000154553	27295	6	EM
SPINT4	ENSG00000149651	391253	6	EM
FER	ENSG00000151422	2241	6	EM
H1FX	ENSG00000184897	8971	6	EM
SALL4	ENSG00000101115	57167	6	EM
KCNIP4	ENSG00000185774	80333	6	EM
SSTR1	ENSG00000139874	6751	6	EM
CBLL1	ENSG00000105879	79872	6	EM
GABRG1	ENSG00000163285	2565	6	EM
FAM101B	ENSG00000183688	359845	6	EM
DHRSX	ENSG00000169084	207063	6	EM
PRRC2A	ENSG00000206427	7916	6	EM
ADRA2C	ENSG00000184160	152	6	EM
NR4A2	ENSG00000153234	4929	6	EM
RAPSN	ENSG00000165917	5913	6	EM
TYK2	ENSG00000105397	7297	6	EM
ONECUT3	ENSG00000205922	390874	6	EM
UBL4B	ENSG00000186150	164153	6	EM
TMEM59L	ENSG00000105696	25789	6	EM
ELF3	ENSG00000163435	1999	6	EM
HDC	ENSG00000140287	3067	6	EM
MPRIP	ENSG00000133030	23164	6	EM
MTTP	ENSG00000138823	4547	6	EM
FBRSL1	ENSG00000112787	57666	6	EM
NRBP2	ENSG00000260533	340371	6	EM
CBX3	ENSG00000122565	11335	6	EM
MBL2	ENSG00000165471	4153	6	EM
SMDT1	ENSG00000272901	91689	6	EM
BTC	ENSG00000261530	685	6	EM
KIRREL	ENSG00000183853	55243	6	EM
NRG2	ENSG00000158458	9542	6	EM
ASB8	ENSG00000177981	140461	6	EM
GPX5	ENSG00000224586	2880	6	EM
PCMTD2	ENSG00000203880	55251	6	EM
ALK	ENSG00000171094	238	6	EM
SPRYD3	ENSG00000167778	84926	6	EM
ARHGAP27	ENSG00000159314	201176	6	EM
NR1D2	ENSG00000174738	9975	6	EM
KLRD1	ENSG00000134539	3824	6	EM
TGFBR3	ENSG00000069702	7049	6	EM
DDX58	ENSG00000107201	23586	6	EM
BTG4	ENSG00000137707	54766	6	EM
CRX	ENSG00000105392	1406	6	EM
KCNIP1	ENSG00000182132	30820	6	EM
ANKDD1A	ENSG00000166839	348094	6	EM
NRXN1	ENSG00000179915	9378	6	EM
SYPL1	ENSG00000008282	6856	6	EM
SGCD	ENSG00000170624	6444	6	EM
MXD4	ENSG00000123933	10608	6	EM
PRRC2A	ENSG00000226618	7916	6	EM
BNC2	ENSG00000173068	54796	6	EM
CPA3	ENSG00000163751	1359	6	EM
SORBS3	ENSG00000120896	10174	6	EM
LRCH1	ENSG00000136141	23143	6	EM
RARG	ENSG00000172819	5916	6	EM
NR6A1	ENSG00000148200	2649	6	EM
BIRC7	ENSG00000101197	79444	6	EM
FAM193A	ENSG00000125386	8603	6	EM
ZNF346	ENSG00000113761	23567	6	EM
ATP5SL	ENSG00000272997	55101	6	EM
KDR	ENSG00000128052	3791	6	EM
SYT6	ENSG00000134207	148281	6	EM
GLYAT	ENSG00000149124	10249	6	EM
TIGD1	ENSG00000221944	200765	6	EM
ODF1	ENSG00000155087	4956	6	EM
LAMP2	ENSG00000005893	3920	6	EM
CD9	ENSG00000010278	928	6	EM
LRRC4	ENSG00000128594	64101	6	EM
