Chr	Start	End	UC	EM	MM
22	32228865	32235271	2	1	1
22	32338419	32342896	1	2	2
22	32347254	32351012	1	1	1
22	32437693	32446416	2	1	1
22	32594664	32606393	1	1	2
22	32651093	32654661	2	1	1
22	32740682	32750948	1	1	2
22	32764252	32784731	1	1	2
22	32807140	32809333	2	1	1
22	32860158	32865647	1	2	1
22	32868054	32872509	2	1	1
22	32973125	32979323	1	1	1
22	33178967	33185615	1	1	1
22	33190122	33206919	1	2	1
22	33452522	33459356	2	1	1
22	33556768	33565476	1	1	1
22	33716758	33723303	1	1	1
22	34100451	34104157	1	1	1
22	34120014	34122688	1	1	1
22	34314675	34319101	2	1	1
22	35459652	35463379	2	1	1
22	35466865	35471734	1	1	1
22	35640079	35651564	1	1	1
22	35653306	35663436	1	2	1
22	35694200	35697633	1	1	1
22	35774859	35797888	2	2	1
22	35934555	35942058	1	2	1
22	36033286	36036752	1	2	1
22	36036753	36045628	1	1	2
22	36420336	36427776	1	2	1
22	36559197	36566090	1	2	1
22	36647609	36657464	1	1	1
22	36772776	36788632	2	1	1
22	36828808	36836876	1	1	1
22	36868212	36889080	2	1	1
22	36889689	36906558	1	2	1
22	36921630	36933098	1	1	1
22	36940501	36948598	1	1	1
22	37088620	37101371	1	2	1
22	37171394	37172435	1	1	1
22	37183566	37216672	1	2	1
22	37252404	37262399	1	1	1
22	37265984	37280232	1	1	1
22	37307575	37310318	1	2	1
22	37342846	37347022	1	1	1
22	37361146	37362765	1	1	1
22	37402121	37404988	1	2	1
22	37404989	37416669	2	1	1
22	37446634	37449442	1	2	1
22	37475724	37484017	1	2	1
22	37484018	37513284	1	2	1
22	37527483	37539201	1	1	1
22	37557997	37563866	1	1	1
22	37563867	37571576	1	1	1
22	37590381	37601800	1	2	1
22	37608159	37618309	1	2	1
22	37618650	37644190	2	1	1
22	37677626	37689045	1	2	1
22	37809454	37827723	1	1	1
22	37879491	37882803	1	2	1
22	37902960	37929508	1	2	1
22	37943591	37959584	1	2	1
22	37975983	37987252	1	2	1
22	38000189	38016573	2	1	1
22	38030114	38038549	1	2	1
22	38054381	38064178	2	1	1
22	38070921	38084008	2	2	1
22	38092097	38113351	1	2	1
22	38169866	38185515	1	1	1
22	38185568	38205178	2	1	1
22	38215847	38242409	2	2	1
22	38242410	38243782	1	1	1
22	38243783	38246325	2	1	1
22	38286252	38288420	1	1	1
22	38288421	38307656	1	2	1
22	38348590	38353033	2	1	1
22	38382148	38393335	1	2	1
22	38448582	38454138	1	2	1
22	38457153	38471950	1	2	1
22	38480079	38481352	1	2	1
22	38499888	38512913	1	2	1
22	38587289	38594429	1	2	1
22	38594430	38604353	1	2	1
22	38665484	38678630	2	1	1
22	38792851	38797579	2	1	1
22	38800212	38820431	1	1	1
22	38847391	38864927	1	2	1
22	38903636	38917658	2	1	1
22	39057606	39079487	1	2	1
22	39096059	39100342	2	1	1
22	39100343	39105594	2	1	1
22	39133958	39142254	1	1	1
22	39188254	39194754	2	1	1
22	39233460	39242278	1	2	1
22	39252374	39269152	1	2	1
22	39348246	39351110	1	1	2
22	39377462	39390173	1	1	2
22	39392569	39401557	1	1	1
22	39490904	39502307	1	1	2
22	39539349	39577936	1	2	1
22	39639473	39644673	1	2	1
22	39653343	39669384	1	1	1
22	39687815	39712273	2	1	1
22	39715201	39728660	2	1	1
22	39739796	39747278	1	2	1
22	39793899	39798358	1	2	1
22	39850656	39857530	2	1	1
22	39871165	39876573	2	1	1
22	39894355	39896630	1	2	1
22	39915113	39920781	1	2	1
22	39920782	39929701	1	2	1
22	39958445	39967672	2	1	1
22	40280567	40299081	1	2	2
22	40389522	40398289	1	2	1
22	40436829	40449114	2	1	1
22	40737045	40748584	2	1	1
22	40766446	40768762	1	2	1
22	40781607	40817340	2	2	1
22	40915909	40920788	1	1	1
22	40922728	40924797	1	1	1
22	41029731	41036194	2	1	1
22	41072437	41076228	1	2	1
22	41211766	41224843	2	1	1
22	41250330	41253798	2	1	1
22	41257933	41258319	2	1	2
22	41342048	41347954	2	1	1
22	41486547	41490028	2	1	1
22	41561274	41568408	1	1	1
22	41568755	41585797	1	1	1
22	41599327	41603024	1	2	1
22	41603025	41655938	1	2	1
22	41692255	41699409	1	2	1
22	41758858	41769376	1	1	1
22	41769377	41774153	1	1	1
22	41841544	41849399	1	2	1
22	41864756	41866344	2	1	1
22	41928533	41943294	2	1	1
22	41955964	41956839	1	2	1
22	42015859	42017903	2	1	1
22	42073117	42083902	2	1	1
22	42083934	42086622	2	1	2
22	42094701	42100302	1	2	1
22	42116162	42122370	1	1	1
22	42194901	42207755	1	2	1
22	42227549	42233058	1	2	1
22	42295113	42315942	1	2	1
22	42315943	42330594	1	2	1
22	42330595	42346143	1	2	1
22	42360040	42374973	2	1	1
22	42374974	42381914	2	1	1
22	42389956	42402051	1	1	2
22	42460764	42469898	2	1	1
22	42469899	42472871	1	2	1
22	42475427	42479235	1	2	1
22	42479567	42487938	1	1	1
22	42529335	42543614	1	1	1
22	42603312	42613871	1	2	1
22	42820683	42829036	1	2	1
22	42966498	42981372	1	1	1
22	43008406	43020540	1	1	1
22	43036062	43044002	2	1	1
22	43044003	43049224	2	1	1
22	43104727	43123445	2	1	1
22	43266979	43269138	1	1	1
22	43409329	43433936	1	2	1
22	43433937	43434687	1	1	1
22	43480829	43490187	2	1	1
22	43506547	43527745	1	1	2
22	43533261	43544278	2	1	1
22	43544279	43553968	2	1	1
22	43593968	43613934	1	1	1
22	43628105	43632559	1	1	1
22	43669254	43672277	1	1	1
22	43737953	43741163	1	2	1
22	43804805	43813914	2	1	1
22	43907218	43912735	1	1	1
22	44206299	44215527	1	2	1
22	44255217	44259973	1	2	1
22	44285053	44290779	1	1	2
22	44317201	44324107	2	1	1
22	44350473	44356749	2	1	1
22	44389095	44397375	2	2	1
22	44565122	44580610	1	2	1
22	44703324	44718717	1	2	1
22	44754456	44763438	1	1	2
22	44882272	44896399	1	1	2
22	44960528	44968339	1	1	1
22	45063606	45073766	1	1	1
22	45095213	45101049	1	2	1
22	45402948	45415120	1	2	1
22	45545679	45563002	2	1	1
22	45594094	45604697	1	1	1
22	45633525	45642020	1	1	1
22	45675074	45692673	1	2	1
22	45695623	45707692	1	1	2
22	45802102	45813452	2	1	1
22	45833850	45847890	1	1	1
22	45896758	45906483	1	2	1
22	45999215	46004909	1	1	1
22	46013510	46035983	1	1	1
22	46062804	46076005	1	1	1
22	46325986	46379739	1	2	1
22	46440513	46456874	1	1	2
22	46460566	46472463	1	1	1
22	46507546	46518412	1	1	1
22	46545034	46556085	1	2	1
22	46642004	46648616	1	1	1
22	46657648	46664661	2	2	1
22	46691129	46702728	1	2	1
22	46726720	46732997	2	1	1
22	46924171	46946499	1	1	1
22	46962359	46978106	1	2	1
22	47117965	47152845	2	1	1
22	47152846	47174325	2	1	1
22	47241507	47244052	1	1	1
22	47881461	47883020	1	1	2
22	48883717	48887757	1	1	1
22	48927992	48946592	1	1	2
22	49205862	49211264	1	1	1
22	49942168	49944242	1	1	1
22	50047218	50052751	1	1	2
22	50214277	50248423	2	1	1
22	50309342	50315529	2	2	1
22	50348513	50361976	1	2	1
22	50449872	50451828	1	2	1
22	50491911	50519223	2	2	1
22	50520885	50524558	1	2	1
22	50524570	50531703	2	1	1
22	50603740	50611405	1	2	1
22	50611406	50628732	2	1	1
22	50638610	50654591	2	1	1
22	50654592	50721146	2	2	1
22	50732906	50747545	1	2	1
22	50747546	50766421	2	1	1
22	50780763	50789870	1	1	1
22	50904928	50921066	1	1	2
22	50924847	50929519	2	1	1
22	50939776	50948290	2	1	1
22	50952432	50973922	2	1	1
22	50973923	50993982	1	1	2
22	50999403	51005167	1	2	1
22	51017403	51036460	2	1	1
22	51036461	51057355	2	2	1
22	51064795	51067009	1	1	1
22	51110158	51115107	1	1	1
22	51115108	51132910	1	1	1
22	51174584	51185038	1	2	1
3	236764	240617	1	2	1
3	321015	330519	1	1	1
3	423344	437186	1	2	1
3	1134191	1136165	1	2	1
3	2138214	2157446	1	2	1
3	3101766	3103170	1	1	1
3	3137643	3145336	1	1	1
3	3157772	3172941	2	2	1
3	3219514	3227232	2	1	1
3	3684100	3692160	1	1	1
3	3837790	3845765	2	2	1
3	4343838	4348111	2	1	1
3	4503836	4511873	2	1	1
3	4529815	4535454	1	1	1
3	4792448	4794286	1	1	1
3	4914325	4922742	1	1	1
3	4922743	4934001	1	1	1
3	5018512	5025724	1	2	1
3	5147175	5166482	1	1	1
3	5228182	5235779	2	1	1
3	6934268	6939126	1	1	1
3	7600608	7606569	1	1	1
3	8405828	8413458	1	1	1
3	8540947	8545973	1	2	1
3	8773633	8780364	1	2	1
3	8784665	8787155	2	1	1
3	8808035	8814543	1	2	1
3	8970367	8981585	1	1	1
3	9004696	9010423	2	1	1
3	9054155	9056586	1	2	1
3	9214874	9237749	1	1	1
3	9257089	9262884	1	2	1
3	9400695	9405326	2	2	1
3	9435330	9441347	2	1	1
3	9681151	9698101	1	2	1
3	9744800	9763559	2	1	1
3	9772248	9777628	2	1	1
3	9791205	9795271	2	1	1
3	9810283	9820775	2	1	1
3	9832737	9843594	2	2	1
3	9849734	9853304	2	1	1
3	9883802	9891660	1	1	2
3	9916335	9922094	1	2	1
3	9925635	9944406	1	2	1
3	9947616	9967445	1	2	1
3	9973721	9993032	1	1	1
3	9993578	10002872	1	1	2
3	10066305	10073847	2	1	1
3	10076631	10086403	1	1	1
3	10147073	10152699	1	1	1
3	10152700	10158928	1	1	1
3	10171356	10187793	2	1	1
3	10203161	10208792	1	2	1
3	10253883	10270406	1	1	1
3	10284356	10289861	2	1	1
3	10324247	10329157	1	1	1
3	10329158	10336343	1	2	1
3	10355544	10367900	1	1	1
3	10435438	10438543	1	1	1
3	10522297	10523952	1	1	1
3	10746391	10755850	2	1	1
3	10855349	10865990	2	1	1
3	11023192	11036861	2	1	1
3	11051899	11066436	2	1	1
3	11174437	11181863	1	2	1
3	11312107	11315014	2	1	1
3	11759247	11768876	1	2	1
3	11872021	11891969	2	1	1
3	12043893	12048361	1	1	1
3	12197745	12205865	1	2	1
3	12328489	12335464	1	2	1
3	12517897	12527157	2	1	1
3	12536697	12544906	1	1	1
3	12551932	12556833	1	1	1
3	12595457	12600220	2	1	1
3	12600799	12604137	1	1	1
3	12670785	12680520	1	1	1
3	12704266	12715352	1	2	1
3	12821917	12846187	2	1	1
3	12877291	12904196	2	1	1
3	13097994	13118259	1	2	1
3	13457967	13468078	2	1	1
3	13514726	13523186	2	1	1
3	13560569	13573863	1	2	1
3	13687304	13698891	1	1	1
3	13919094	13927600	1	2	1
3	14161156	14166436	2	1	1
3	14166437	14167224	2	1	1
3	14185108	14187206	1	1	1
3	14215816	14220941	2	1	1
3	14393617	14406092	1	1	1
3	14440816	14445333	2	1	1
3	14571643	14572903	1	1	1
3	14580748	14584482	1	1	1
3	14689831	14693040	1	1	1
3	14693041	14694833	2	1	1
3	14710741	14720168	1	1	2
3	14807934	14812919	1	1	1
3	14846908	14863990	1	2	1
3	15132977	15160778	2	1	1
3	15160779	15177920	1	1	1
3	15246139	15251382	2	1	1
3	15349451	15360054	1	1	1
3	15375661	15384722	1	2	1
3	15462722	15472435	2	2	1
3	15472436	15476763	1	1	1
3	15476764	15482627	2	1	1
3	15561712	15564950	1	1	1
3	15640796	15645698	2	2	1
3	15892189	15903476	2	1	1
3	15914893	15916639	1	1	1
3	16215701	16216586	1	2	1
3	16295382	16306616	2	1	1
3	16306617	16309258	2	1	1
3	16551836	16558120	1	2	1
3	16708781	16713252	1	2	1
3	16843480	16845120	1	1	1
3	17083758	17089074	1	1	1
3	17175390	17191844	1	1	1
3	17702457	17707358	1	1	1
3	18169137	18171203	1	1	1
3	18484341	18492607	2	1	1
3	18843470	18846211	1	1	1
3	18994619	18998568	1	1	1
3	19031867	19035433	1	1	1
3	19186111	19190773	1	2	1
3	19985538	19988976	2	1	1
3	20045600	20068114	1	2	1
3	20079317	20085050	2	1	1
3	20211542	20217467	1	2	1
3	20227222	20227975	1	2	1
3	20304795	20311235	1	1	1
3	21174454	21180242	1	1	1
3	21583591	21585094	1	1	1
3	21871007	21871666	1	1	1
3	22407546	22415224	1	2	1
3	23241132	23244119	1	1	1
3	23244120	23246366	2	1	1
3	23438751	23441692	1	1	1
3	23653729	23655272	1	1	1
3	23679152	23689647	1	1	1
3	23808200	23812125	1	1	1
3	23838373	23851104	2	1	1
3	23941101	23960279	2	2	1
3	23976530	23991225	1	2	1
3	24526734	24546818	1	2	1
3	25214660	25216559	1	2	1
3	25376906	25380133	1	1	1
3	25594495	25602084	1	1	1
3	25702828	25707043	2	1	1
3	25818486	25830403	2	1	1
3	25830915	25831952	2	1	1
3	25911297	25919877	1	1	1
3	26663400	26665236	1	1	1
3	26792275	26802542	1	1	1
3	27302081	27308235	1	1	1
3	27397888	27406909	1	1	1
3	27409028	27411081	1	1	1
3	27516306	27526194	2	1	1
3	27549770	27562545	1	1	1
3	27762062	27764795	1	2	1
3	28275421	28285255	1	2	1
3	28387145	28394374	1	2	2
3	28614815	28621005	1	1	1
3	29049420	29053742	1	1	1
3	29319963	29328203	2	1	1
3	29330501	29332430	1	1	1
3	29407562	29412112	1	1	1
3	29681884	29690254	1	1	1
3	29967187	29976043	1	1	1
3	30329789	30354999	1	1	1
3	30646159	30650167	1	2	1
3	30926966	30938419	2	1	1
3	31435762	31437655	1	1	1
3	31572172	31577705	2	1	1
3	31743135	31746157	1	1	1
3	32020514	32023823	2	1	1
3	32078757	32083768	1	1	1
3	32146109	32148865	2	1	1
3	32212175	32214914	1	1	1
3	32276699	32280893	1	2	1
3	32298463	32304453	1	1	1
3	32432603	32438745	1	1	1
3	32542699	32548841	1	2	1
3	32599828	32615528	2	1	1
3	32722112	32727237	2	1	1
3	32771785	32793016	2	1	1
3	32856570	32867307	2	1	1
3	33132067	33140167	2	1	1
3	33154909	33159886	1	2	1
3	33259354	33271246	1	2	1
3	33453046	33456210	1	2	1
3	33479160	33483830	1	2	1
3	33754050	33766393	2	1	1
3	33835060	33840767	2	1	1
3	35295271	35299585	1	1	1
3	35678772	35685000	2	1	1
3	35693130	35693532	1	1	1
3	35785539	35792404	1	1	1
3	36419284	36422624	1	2	1
3	36775542	36784018	2	1	1
3	36985435	36993157	1	2	1
3	37007749	37011318	1	1	1
3	37030826	37035493	2	1	2
3	37181690	37185357	1	1	1
3	37224995	37232346	1	2	1
3	37232347	37241713	1	1	1
3	37283622	37294981	2	1	1
3	37423542	37429397	1	1	2
3	37491380	37496863	1	2	1
3	37596250	37619839	1	1	1
3	37889807	37904998	2	1	1
3	38010238	38011070	1	1	1
3	38022637	38040976	2	1	1
3	38064277	38077355	1	1	1
3	38077356	38081061	2	1	1
3	38172857	38183749	2	2	1
3	38205215	38207082	2	1	1
3	38301779	38308704	2	1	1
3	38323347	38327114	1	1	2
3	38327115	38346533	1	1	1
3	38384803	38389550	2	1	1
3	38487578	38496689	1	2	1
3	38534164	38542521	2	1	1
3	38690218	38692333	2	1	1
3	38829085	38836711	2	1	1
3	38841385	38841899	1	1	1
3	38861449	38868862	1	1	1
3	38944444	38951566	1	1	1
3	39063942	39074024	1	1	1
3	39092034	39098027	2	1	1
3	39148081	39150160	2	1	1
3	39187520	39196487	1	2	1
3	39233591	39234276	2	1	1
3	39322053	39324151	1	2	1
3	39365823	39377441	1	2	1
3	39423971	39436724	2	1	1
3	39445857	39450132	2	1	1
3	39450256	39453271	2	1	1
3	39508112	39517483	1	1	2
3	39839358	39854567	1	2	1
3	40011044	40012644	1	1	1
3	40274629	40283013	1	1	1
3	40349570	40352534	2	1	1
3	40426953	40430121	2	1	1
3	40493605	40501521	2	1	1
3	40515449	40522629	1	1	2
3	40538406	40542491	1	1	1
3	40546458	40547530	1	1	2
3	40565452	40573754	1	1	2
3	41234760	41237639	1	2	1
3	41726433	41732552	1	1	1
3	41940205	41944312	1	1	1
3	42053951	42056201	1	2	1
3	42263332	42266191	1	1	1
3	42306487	42310209	1	2	1
3	42443485	42458496	1	1	2
3	42460470	42464729	1	1	1
3	42466644	42470502	1	1	1
3	42530784	42533036	1	2	1
3	42570606	42581378	1	2	1
3	42607553	42624210	2	2	1
3	42639107	42652270	2	2	1
3	42694165	42699248	1	2	1
3	42723184	42730553	1	2	1
3	42736316	42746744	1	1	1
3	42768346	42783642	2	1	1
3	42807082	42812125	1	1	1
3	42812126	42816450	2	1	1
3	42845670	42849184	1	2	1
3	42888124	42899801	1	2	1
3	42917558	42919789	2	1	1
3	42946288	42954947	1	1	1
3	43010823	43022309	1	2	1
3	43144892	43150654	1	2	1
3	43250282	43252715	1	1	1
3	43325993	43333809	2	1	1
3	43389042	43397661	1	1	1
3	43724212	43735506	2	1	1
3	44109325	44118651	1	1	1
3	44153594	44160505	1	1	1
3	44282968	44284526	1	2	1
3	44376666	44382110	2	1	1
3	44514291	44523296	1	1	1
3	44541768	44561541	2	1	1
3	44595712	44598519	2	1	1
3	44619215	44624974	1	2	1
3	44624975	44627311	2	2	1
3	44665059	44667342	2	1	1
3	44687960	44692474	2	1	1
3	44750325	44755660	2	1	1
3	44768907	44771977	1	1	2
3	44787169	44808872	2	1	1
3	44823334	44834832	1	1	1
3	44887648	44914403	2	1	1
3	44915809	44923158	1	2	1
3	44933034	44944271	1	1	1
3	45013247	45018063	2	1	1
3	45042092	45056110	2	2	1
3	45067482	45076373	1	2	1
3	45180879	45190848	1	2	1
3	45263958	45268875	1	1	1
3	45294805	45299712	1	1	1
3	45415802	45433337	2	1	1
3	45549842	45551539	1	1	1
3	45591103	45602605	1	2	1
3	45632014	45645644	1	2	1
3	45726569	45731907	2	1	1
3	45832609	45846697	1	2	1
3	45926249	45928376	1	2	1
3	45956514	45965582	2	1	1
3	45977260	45983363	1	1	2
3	46036722	46039053	1	2	1
3	46068834	46069439	1	2	1
3	46249531	46250931	1	1	2
3	46390630	46401080	1	1	2
3	46411421	46414091	1	1	1
3	46446486	46450282	1	1	2
3	46525579	46530830	1	2	1
3	46535309	46541474	1	2	1
3	46615946	46618741	1	2	1
3	46618742	46628083	1	2	1
3	46688456	46692547	1	1	1
3	46727316	46740184	1	2	1
3	46740910	46795252	1	2	2
3	46852271	46856616	1	1	2
3	46870973	46878815	1	1	1
3	46904634	46919992	1	2	1
3	46919993	46929530	1	2	1
3	47012710	47041223	2	1	1
3	47129126	47149090	2	1	1
3	47203646	47208056	2	1	1
3	47291218	47294992	1	1	1
3	47321721	47327951	2	2	1
3	47421296	47429660	2	1	1
3	47506166	47512636	1	1	1
3	47514073	47522114	1	2	1
3	47551607	47559742	2	1	1
3	47610175	47623507	1	2	1
3	47642666	47648585	1	1	1
3	47821318	47835778	2	1	1
3	47842932	47851572	1	2	1
3	47885922	47904783	1	2	1
3	48208920	48224009	2	1	1
3	48228725	48236166	2	1	1
3	48264488	48266450	1	2	1
3	48281927	48286297	1	1	1
3	48335867	48348162	1	2	1
3	48356122	48360133	1	1	1
3	48367655	48370734	1	1	2
3	48412897	48422082	1	1	2
3	48458363	48474961	1	2	1
3	48481061	48487331	2	2	1
3	48487332	48489343	1	2	1
3	48506000	48509979	1	1	1
3	48535429	48542947	1	2	1
3	48595980	48617115	2	1	2
3	48617116	48634720	2	1	1
3	48648211	48661678	2	1	2
3	48672082	48676020	2	1	1
3	48695856	48707610	1	2	1
3	48722461	48729973	1	2	1
3	48882808	48890206	2	1	1
3	48951039	48966872	2	1	1
3	49017804	49028881	2	2	1
3	49043991	49049760	2	1	1
3	49057528	49070808	2	2	1
3	49130050	49136181	2	2	1
3	49139628	49147021	2	1	1
3	49155170	49162341	1	2	1
3	49162342	49179098	1	2	1
3	49203291	49211944	1	2	1
3	49228889	49243132	1	2	1
3	49292592	49301082	1	1	1
3	49309938	49319653	2	1	2
3	49362725	49383926	2	1	1
3	49448632	49450662	2	2	1
3	49458134	49463269	2	1	1
3	49463270	49478735	1	2	1
3	49494646	49508357	1	2	1
3	49588908	49593624	1	2	1
3	49679132	49684176	1	2	1
3	49709184	49712759	2	1	1
3	49754767	49763566	2	2	1
3	49811115	49829583	2	1	1
3	49829584	49866160	2	2	2
3	49893053	49896112	2	1	1
3	49906962	49908234	1	2	1
3	49935958	49962929	1	2	1
3	49962930	49967784	2	1	1
3	49968686	49987557	1	2	1
3	50116386	50128136	2	1	1
3	50188990	50207035	1	2	1
3	50209863	50216672	1	2	1
3	50227958	50229577	1	1	1
3	50262167	50266210	2	1	1
3	50300625	50315560	1	1	1
3	50315944	50333072	2	1	2
3	50333073	50345306	1	2	1
3	50345307	50356780	1	2	1
3	50356781	50363670	1	2	1
3	50365438	50368458	1	2	1
3	50376301	50387370	2	2	1
3	50387371	50388195	2	1	1
3	50388196	50390373	2	1	1
3	50395151	50399398	2	1	1
3	50531949	50546926	1	2	1
3	50591468	50612149	2	2	1
3	50646827	50651380	1	2	1
3	50699535	50715759	2	1	1
3	51421213	51425267	1	1	1
3	51427777	51431153	1	2	1
3	51533641	51537378	1	1	1
3	51575260	51576262	2	1	1
3	51637953	51657389	1	1	1
3	51689275	51699506	2	1	1
3	51737772	51743560	1	2	1
3	51810590	51813608	1	1	2
3	51848708	51857425	1	1	2
3	51905151	51910855	1	1	2
3	51910856	51924160	1	1	1
3	51944838	51977973	2	2	1
3	51982010	51995757	1	2	1
3	52002602	52010820	2	1	1
3	52010821	52018535	2	1	1
3	52028891	52029972	2	1	1
3	52083575	52091296	2	1	1
3	52091297	52107662	1	1	1
3	52187553	52196892	2	1	1
3	52222062	52234807	1	1	1
3	52257316	52272130	1	2	1
3	52277039	52280554	1	2	1
3	52294731	52305010	2	1	1
3	52317478	52329350	2	1	1
3	52329351	52335821	1	1	1
3	52335822	52353296	1	1	1
3	52441545	52445042	1	2	1
3	52465419	52479537	1	2	1
3	52479538	52492604	2	2	1
3	52524790	52545793	1	2	1
3	52545794	52569263	2	2	1
3	52585542	52586037	1	1	1
3	52587435	52598057	1	1	1
3	52712355	52726031	2	1	1
3	52726032	52727348	2	1	1
3	52732112	52749982	2	2	1
3	52811458	52814782	1	2	1
3	52821828	52845429	1	2	1
3	52855938	52869432	1	2	1
3	52873641	52877125	1	1	1
3	52930642	52932849	1	1	1
3	53159157	53167581	2	1	1
3	53188264	53191887	1	2	1
3	53241813	53245478	1	1	1
3	53278994	53304604	2	1	1
3	53312712	53319247	1	1	1
3	53359453	53371749	1	1	1
3	53417245	53425942	1	1	1
3	53519924	53530055	2	1	1
3	53562163	53565897	1	1	1
3	53876842	53882638	2	1	2
3	53915522	53924632	2	1	1
3	53925186	53932368	2	1	1
3	54153617	54158333	1	2	1
3	54930442	54941870	1	1	1
3	54999281	55001889	1	2	1
3	55520012	55525021	1	2	1
3	55685417	55693139	1	1	1
3	56495119	56503235	1	2	1
3	56590989	56592884	1	2	1
3	57093475	57103673	1	1	2
3	57110628	57114231	2	1	1
3	57202444	57204490	1	2	1
3	57257639	57266089	1	2	1
3	57326314	57331927	2	2	1
3	57454469	57459772	1	1	1
3	57495134	57503027	1	1	1
3	57540139	57542845	2	1	1
3	57582083	57584630	2	1	1
3	57613428	57616365	1	1	1
3	57674257	57692218	2	1	1
3	57740100	57741846	2	1	1
3	57991779	58002820	2	1	1
3	58151334	58156686	1	1	1
3	58199680	58204872	1	2	1
3	58219742	58236777	2	1	1
3	58290093	58303831	1	2	1
3	58316682	58322197	2	1	1
3	58417827	58422724	2	1	1
3	58473196	58478350	1	2	1
3	58521219	58523884	2	1	1
3	58554278	58563370	1	2	1
3	58586874	58596399	1	1	1
3	58612279	58614312	1	2	1
3	58651417	58654041	1	2	1
3	58805658	58813515	1	1	1
3	59034729	59037407	2	1	1
3	60841629	60843165	1	1	1
3	61233511	61238445	2	1	1
3	61542870	61550085	2	1	1
3	62093527	62108164	1	1	1
3	62304056	62305350	1	2	1
3	62342885	62364605	1	2	1
3	62796756	62801284	1	1	1
3	62859698	62862735	1	1	1
3	63211500	63222397	1	2	1
3	63318853	63324204	1	1	1
3	63525824	63536692	1	1	1
3	63634636	63638512	1	2	1
3	63804234	63805426	1	1	2
3	63844167	63858222	2	2	1
3	63989566	63994114	1	1	1
3	63996744	63998366	1	1	1
3	64006386	64012589	2	1	1
3	64045916	64059970	1	1	1
3	64082422	64086937	1	1	1
3	64087995	64090782	1	1	1
3	64172095	64174070	1	1	1
3	64249137	64257560	1	2	1
3	64494218	64500302	1	1	1
3	64546185	64548376	1	1	1
3	64672693	64676281	1	2	1
3	65877956	65887308	1	1	1
3	66019854	66025837	1	2	1
3	66118955	66122460	2	1	1
3	66343550	66346956	1	1	1
3	66546421	66552693	1	2	1
3	67048695	67050874	1	2	1
3	67704976	67710487	2	1	1
3	68047455	68058389	1	2	1
3	68678183	68687054	1	1	1
3	68980837	68983169	1	2	1
3	69061113	69064708	1	2	1
3	69099074	69101722	2	1	1
3	69127419	69130774	2	1	1
3	69133242	69148659	2	1	1
3	69169509	69175388	1	2	1
3	69581852	69594351	1	2	1
3	69785377	69795827	1	2	1
3	70298072	70302999	1	1	1
3	70562429	70567320	1	1	1
3	70854096	70871191	1	1	1
3	70871751	70881387	1	1	1
3	70926100	70934093	1	1	1
3	71590316	71591480	1	1	1
3	71631753	71634136	1	2	1
3	71799713	71805963	2	2	1
3	71832640	71837116	1	2	1
3	72310003	72312584	1	1	1
3	72491005	72501692	1	2	1
3	72610695	72622726	1	1	1
3	72622727	72628160	1	1	1
3	72900519	72917032	2	1	1
3	72931916	72939486	2	1	1
3	73043775	73049056	2	1	1
3	73073193	73079134	1	1	1
3	73131090	73131745	1	1	1
3	73139732	73142493	1	1	1
3	73147843	73161556	1	1	1
3	73283064	73293395	1	1	1
3	73639804	73648203	1	1	1
3	73671279	73675917	1	2	1
3	74566241	74571023	1	2	1
3	75954690	75956383	1	2	1
3	76466794	76471364	1	1	1
3	77136143	77142147	1	1	1
3	77860136	77873249	1	1	1
3	79630660	79639685	1	2	1
3	79810936	79823781	1	2	1
3	81553097	81559635	1	1	1
3	81805809	81811497	2	1	1
3	84339096	84348796	1	1	1
