frag	phylostrata	mainAge
chr3_120459732_120468473	2	UC
chr3_120620768_120630059	4	EM
chr3_12197745_12205865	4	EM
chr3_121310206_121313672	4	EM
chr3_121374578_121380547	4	EM
chr3_121465747_121475708	1	UC
chr3_121551930_121561427	4	EM
chr3_121599665_121613582	1	UC
chr3_121739171_121763133	8	EM
chr3_121767421_121774241	6	EM
chr3_122040029_122046942	2	UC
chr3_122101562_122103808	4	EM
chr3_122134503_122135557	2	UC
chr3_122231072_122234175	2	UC
chr3_122393873_122407813	7	EM
chr3_122508706_122514965	4	EM
chr3_12328489_12335464	8	EM
chr3_122745066_122747518	4	EM
chr3_122917190_122922111	5	EM
chr3_123162907_123172340	4	EM
chr3_123709228_123712364	10	MM
chr3_124447602_124452741	1	UC
chr3_12517897_12527157	1	UC
chr3_124668564_124680083	7	EM
chr3_124773116_124775454	8	EM
chr3_124928107_124933953	4	EM
chr3_125088871_125095906	8	EM
chr3_125226389_125239957	4	EM
chr3_12595457_12600220	2	UC
chr3_125303416_125315055	4	EM
chr3_126073401_126077832	3	UC
chr3_126190521_126214560	4	EM
chr3_126225973_126241508	1	UC
chr3_126241509_126243669	5	EM
chr3_126273992_126279236	13	MM
chr3_12704266_12715352	4	EM
chr3_126706881_126715185	4	EM
chr3_126911437_126915737	13	MM
chr3_127314742_127324206	1.5	UC
chr3_127343505_127352674	8	EM
chr3_127388664_127399743	2	UC
chr3_127768808_127772545	1	UC
chr3_127872222_127875774	1	UC
chr3_12877291_12904196	1	UC
chr3_128184988_128192870	2	UC
chr3_128399829_128404387	2	UC
chr3_128437281_128446232	2	UC
chr3_128718230_128730874	10	MM
chr3_128778937_128782976	8	EM
chr3_128873981_128882758	2	UC
chr3_128891650_128904757	2	UC
chr3_128965604_128970995	2	UC
chr3_128997487_129003188	1	UC
chr3_129032896_129045651	6	EM
chr3_129146810_129150288	4	EM
chr3_129156967_129159524	2	UC
chr3_129245913_129254232	8	EM
chr3_129261841_129262753	6	EM
chr3_129310581_129328913	4	EM
chr3_129610510_129616931	4	EM
chr3_129692784_129694088	8	EM
chr3_130269961_130279702	8	EM
chr3_13097994_13118259	4	EM
chr3_130464575_130469247	2	UC
chr3_130745606_130756021	4	EM
chr3_131098736_131101209	5	EM
chr3_131221115_131222602	1	UC
chr3_132028649_132048569	2	UC
chr3_132135963_132138207	2	UC
chr3_132313843_132317120	8	EM
chr3_132372529_132377166	2	UC
chr3_132377167_132380058	1	UC
chr3_132753821_132759574	9	EM
chr3_133115749_133123901	8	EM
chr3_133288074_133299932	4	EM
chr3_133371750_133380911	2	UC
chr3_133464607_133471732	8	EM
chr3_133502728_133506107	2	UC
chr3_133612420_133620387	2	UC
chr3_133769565_133775436	6	EM
chr3_13457967_13468078	2	UC
chr3_133964443_133971192	4	EM
chr3_134085421_134094734	8	EM
chr3_134201514_134205006	5	EM
chr3_134205007_134218530	2	UC
chr3_134366353_134375271	2	UC
chr3_13514726_13523186	1	UC
chr3_135683381_135685474	2	UC
chr3_135913712_135916257	4	EM
chr3_135959173_135969665	1	UC
chr3_136465351_136472558	2	UC
chr3_136523708_136539764	5	EM
chr3_136580002_136589924	6	EM
chr3_136664312_136669744	8	EM
chr3_137480875_137483765	4	EM
chr3_137716961_137723366	8	EM
chr3_137828178_137843287	6	EM
chr3_137889811_137903923	2	UC
chr3_137903924_137925739	2	UC
chr3_138064545_138068990	6	EM
chr3_138153011_138153875	2	UC
chr3_138312712_138319219	4	EM
chr3_138324398_138329194	4	EM
chr3_13919094_13927600	6	EM
chr3_138547403_138573371	2	UC
chr3_138663575_138667892	5	EM
chr3_138721620_138726928	8	EM
chr3_138761952_138772702	14	MM
chr3_139103278_139110807	2	UC
chr3_139253892_139260738	8	EM
chr3_139395387_139398262	2	UC
chr3_139652861_139656135	5	EM
chr3_140396346_140404118	9	EM
chr3_140659602_140661699	2	UC
chr3_140764599_140770503	4	EM
chr3_14161156_14166436	2	UC
chr3_14166437_14167224	2	UC
chr3_141042625_141043429	8	EM
chr3_141204684_141209979	4	EM
chr3_141443615_141459087	4	EM
chr3_14215816_14220941	1.66666666666667	UC
chr3_141590486_141597234	6	EM
chr3_141867615_141871040	2	UC
chr3_142165820_142173619	2	UC
chr3_142296607_142297832	2	UC
chr3_142306029_142316724	2	UC
chr3_142442203_142443546	5	EM
chr3_142605048_142615466	8	EM
chr3_142680020_142686433	3	UC
chr3_142835891_142840781	8	EM
chr3_143563882_143568822	1	UC
chr3_143689279_143695657	5	EM
chr3_14440816_14445333	3	UC
chr3_145879867_145883376	2	UC
chr3_145962940_145969939	11	MM
chr3_146210673_146213861	6	EM
chr3_14693041_14694833	2	UC
chr3_146260593_146269199	2	UC
chr3_146321163_146329174	10	MM
chr3_14710741_14720168	11	MM
chr3_147122943_147130177	5	EM
chr3_14846908_14863990	8	EM
chr3_148413140_148417483	8	EM
chr3_148507471_148508984	6	EM
chr3_148580957_148583548	6	EM
chr3_148707279_148716938	2	UC
chr3_148802102_148808349	2	UC
chr3_148838546_148849524	5	EM
chr3_148935491_148946876	2	UC
chr3_149051742_149052945	9	EM
chr3_14987317_14989992	5	EM
chr3_149188454_149192849	8	EM
chr3_149451768_149455416	8	EM
chr3_149469804_149470892	2	UC
chr3_149525633_149532348	2	UC
chr3_149684214_149694759	4	EM
chr3_150125820_150129352	6	EM
chr3_150263050_150267851	2	UC
chr3_150320580_150323873	2	UC
chr3_150478091_150481617	2	UC
chr3_150688870_150695035	8	EM
chr3_150801268_150805258	4	EM
chr3_150993361_150996974	8	EM
chr3_151034457_151038732	9	EM
chr3_151176049_151177823	8	EM
chr3_151445935_151456041	1	UC
chr3_151589491_151597588	8	EM
chr3_15246139_15251382	2	UC
chr3_151958404_151962014	4	EM
chr3_152551617_152554593	8	EM
chr3_152879211_152892359	2	UC
chr3_15375661_15384722	6	EM
chr3_153835477_153842373	8	EM
chr3_15462722_15472435	6	EM
chr3_154033182_154049023	2	UC
chr3_15476764_15482627	2	UC
chr3_154144913_154148165	8	EM
chr3_155459208_155463682	2	UC
chr3_155516579_155527578	5	EM
chr3_155571457_155576063	2	UC
chr3_155576855_155604708	1	UC
chr3_15640796_15645698	3.5	EM
chr3_155754189_155757032	1	UC
chr3_156271748_156277429	4	EM
chr3_156385298_156394032	8	EM
chr3_156536810_156548111	9	EM
chr3_156874674_156886576	2	UC
chr3_157153363_157155795	8	EM
chr3_157823026_157828252	4	EM
chr3_15892189_15903476	1	UC
chr3_158287288_158293058	4	EM
chr3_158359954_158362913	1	UC
chr3_158387933_158392487	8	EM
chr3_158443544_158458008	5.5	EM
chr3_159704236_159710009	8	EM
chr3_159941781_159946589	11	MM
chr3_160112782_160120278	1	UC
chr3_160200939_160209129	2	UC
chr3_160282066_160299769	2	UC
chr3_160393372_160395234	8	EM
chr3_160472616_160475368	2	UC
chr3_160821239_160825892	5.5	EM
chr3_161085072_161092874	6	EM
chr3_161205353_161215495	8	EM
chr3_16295382_16306616	2	UC
chr3_16306617_16309258	2	UC
chr3_164794244_164799874	2	UC
chr3_16551836_16558120	5	EM
chr3_164910499_164918140	8	EM
chr3_165554969_165556317	1	UC
chr3_16708781_16713252	5	EM
chr3_167098260_167100387	5	EM
chr3_167371522_167372137	4	EM
chr3_167447672_167453784	2.5	UC
chr3_167811900_167819394	5	EM
chr3_169379020_169381721	6	EM
chr3_169484905_169489846	11	MM
chr3_169489847_169497762	6	EM
chr3_169528534_169543498	5.5	EM
chr3_169581881_169591586	2	UC
chr3_169629206_169629527	4	EM
chr3_169629528_169630564	4	EM
chr3_169677216_169685255	3	UC
chr3_169752451_169764940	8	EM
chr3_169925329_169942231	4	EM
chr3_170067281_170077051	8	EM
chr3_170575500_170590879	2	UC
chr3_170624032_170635456	1	UC
chr3_170742310_170745907	8	EM
chr3_171177894_171178967	4	EM
chr3_171524708_171529566	2	UC
chr3_171559721_171562171	11	MM
chr3_171755271_171762749	2	UC
chr3_172158952_172173244	6	EM
chr3_172426976_172444662	6	EM
chr3_172468170_172473473	4	EM
chr3_172858855_172871401	9	EM
chr3_173113991_173117146	2	UC
chr3_178788587_178798117	6	EM
chr3_178863488_178867393	2	UC
chr3_178979749_178984567	8	EM
chr3_178984568_178991790	8	EM
chr3_179037674_179041914	9	EM
chr3_179064863_179068555	1	UC
chr3_179278890_179288214	2	UC
chr3_179314384_179323026	4	EM
chr3_179370367_179378646	2	UC
chr3_179753987_179756964	8	EM
chr3_180319607_180321971	2	UC
chr3_180587621_180601291	2	UC
chr3_180702747_180711350	1	UC
chr3_181427106_181445633	3	UC
chr3_182499932_182513143	2	UC
chr3_182702803_182713608	2	UC
chr3_182830312_182836340	1	UC
chr3_182874659_182882656	10	MM
chr3_183145678_183148424	4	EM
chr3_183269400_183277960	7	EM
chr3_183353058_183358200	7	EM
chr3_183541034_183544030	8	EM
chr3_183600865_183610824	1	UC
chr3_183733408_183737933	1	UC
chr3_183770101_183774946	8	EM
chr3_183814579_183819039	8	EM
chr3_183852294_183862946	2	UC
chr3_183892124_183897396	2	UC
chr3_183902355_183908534	1	UC
chr3_183964339_183969850	1.5	UC
chr3_183969954_183982895	8	EM
chr3_184013382_184020346	2	UC
chr3_184029363_184033505	2	UC
chr3_184046847_184065626	8	EM
chr3_184071398_184085257	2	UC
chr3_184089813_184100052	8	EM
chr3_18484341_18492607	2	UC
chr3_184275459_184280993	4	EM
chr3_184423287_184435876	6	EM
chr3_184529374_184535373	2	UC
chr3_184869752_184872486	8	EM
chr3_184997003_185007890	1.5	UC
chr3_185207287_185220673	1	UC
chr3_185293151_185300332	9	EM
chr3_185300333_185313464	9	EM
chr3_185542735_185544522	2	UC
chr3_185827225_185831372	4	EM
chr3_186078931_186081084	2	UC
chr3_186283614_186285340	2	UC
chr3_186285341_186285710	2	UC
chr3_186285711_186291809	2	UC
chr3_186329664_186335561	8	EM
chr3_186353599_186359065	6	EM
chr3_186381424_186385622	9	EM
chr3_186426151_186436248	8	EM
chr3_186481538_186501566	1	UC
chr3_186522541_186524904	2	UC
chr3_186559823_186565414	8	EM
chr3_186646094_186650319	8	EM
chr3_186889279_186906189	1	UC
chr3_186913922_186924758	10	MM
chr3_187006665_187011296	5	EM
chr3_187084080_187088257	6	EM
chr3_187386645_187390966	8	EM
chr3_187418803_187424191	8	EM
chr3_187460429_187464148	7	EM
chr3_187870750_187877041	5	EM
chr3_188663787_188665395	10	MM
chr3_189348551_189349874	4	EM
chr3_190037468_190041261	7.5	EM
chr3_190167397_190168050	9	EM
chr3_190227665_190236077	8	EM
chr3_190609742_190610421	8	EM
chr3_190915782_190918665	8	EM
chr3_191038814_191048709	8	EM
chr3_19186111_19190773	4	EM
chr3_192484040_192485844	8	EM
chr3_192633518_192637409	7	EM
chr3_192956465_192959797	6	EM
chr3_193095085_193101212	2	UC
chr3_193310436_193312002	3.33333333333333	EM
chr3_193850191_193857559	4	EM
chr3_194069781_194076683	6	EM
chr3_194083611_194092911	6	EM
chr3_194116096_194123817	8	EM
chr3_194392600_194392912	2	UC
chr3_194392913_194394494	2	UC
chr3_194403842_194408300	4	EM
chr3_236764_240617	4	EM
chr3_194977828_194994869	4	EM
chr3_195162417_195166617	2	UC
chr3_195269445_195277515	2	UC
chr3_195529019_195545162	1	UC
chr3_195807776_195813383	8	EM
chr3_195921412_195943608	8.5	EM
chr3_196012846_196015966	2	UC
chr3_196064888_196070006	9	EM
chr3_196152822_196159562	2	UC
chr3_196229776_196237437	5	EM
chr3_196241199_196242238	12	MM
chr3_196294343_196296260	4	EM
chr3_196362169_196376709	5	EM
chr3_196433898_196439824	4	EM
chr3_196464000_196474728	2	UC
chr3_196594034_196595784	8	EM
chr3_196668758_196672688	2	UC
chr3_196684650_196712573	2	UC
chr3_197669125_197677992	1	UC
chr3_19985538_19988976	2	UC
chr3_20045600_20068114	4	EM
chr3_20079317_20085050	2	UC
chr3_22407546_22415224	8	EM
chr3_23244120_23246366	2	UC
chr3_23838373_23851104	2	UC
chr3_23941101_23960279	1	UC
chr3_23976530_23991225	5	EM
chr3_24526734_24546818	6	EM
chr3_25702828_25707043	1	UC
chr3_25818486_25830403	1	UC
chr3_25830915_25831952	2	UC
chr3_27516306_27526194	2	UC
chr3_27762062_27764795	8	EM
chr3_28275421_28285255	4	EM
chr3_28387145_28394374	9	EM
chr3_28614815_28621005	3	UC
chr3_30646159_30650167	7	EM
chr3_3157772_3172941	5	EM
chr3_31572172_31577705	1	UC
chr3_3219514_3227232	2	UC
chr3_32020514_32023823	2	UC
chr3_32146109_32148865	1	UC
chr3_32276699_32280893	6	EM
chr3_32542699_32548841	8	EM
chr3_32599828_32615528	2	UC
chr3_32722112_32727237	2	UC
chr3_32856570_32867307	1	UC
chr3_33132067_33140167	1	UC
chr3_33154909_33159886	6	EM
chr3_33259354_33271246	9	EM
chr3_33479160_33483830	5	EM
chr3_33754050_33766393	2	UC
chr3_33835060_33840767	2	UC
chr3_35678772_35685000	3	UC
chr3_36419284_36422624	5	EM
chr3_36985435_36993157	5	EM
chr3_37030826_37035493	4.66666666666667	EM
chr3_37224444_37224994	6	EM
chr3_37224995_37232346	6	EM
chr3_37283622_37294981	1	UC
chr3_37423542_37429397	15	MM
chr3_37889807_37904998	2	UC
chr3_3837790_3845765	6	EM
chr3_38022637_38040976	2	UC
chr3_38077356_38081061	2	UC
chr3_38172857_38183749	3.66666666666667	EM
chr3_38205215_38207082	2	UC
chr3_38301779_38308704	1	UC
chr3_38384803_38389550	2	UC
chr3_38487578_38496689	4	EM
chr3_38534164_38542521	1	UC
chr3_38690218_38692333	2	UC
chr3_38829085_38836711	2	UC
chr3_39092034_39098027	2	UC
chr3_39148081_39150160	2	UC
chr3_39187520_39196487	8	EM
chr3_39233591_39234276	2	UC
chr3_39322053_39324151	9	EM
chr3_39365823_39377441	9	EM
chr3_39423971_39436724	2	UC
chr3_39445857_39450132	1	UC
chr3_39508112_39517483	12	MM
chr3_40349570_40352534	2	UC
chr3_40426953_40430121	2	UC
chr3_40493605_40501521	1	UC
chr3_40515449_40522629	12	MM
chr3_40546458_40547530	12	MM
chr3_40565452_40573754	15	MM
chr3_41234760_41237639	4	EM
chr3_42000277_42013799	2	UC
chr3_42053951_42056201	4	EM
chr3_42306487_42310209	8	EM
chr3_42443485_42458496	10	MM
chr3_42526936_42530783	8	EM
chr3_42530784_42533036	8	EM
chr3_42607553_42624210	2	UC
chr3_42639107_42652270	5	EM
chr3_42694165_42699248	8	EM
chr3_42812126_42816450	2	UC
chr3_42845670_42849184	7	EM
chr3_42917558_42919789	3	UC
chr3_43010823_43022309	8	EM
chr3_4343838_4348111	2	UC
chr3_43325993_43333809	1	UC
chr3_43724212_43735506	2	UC
chr3_44282968_44284526	9	EM
chr3_44376666_44382110	2	UC
chr3_44541768_44561541	2	UC
chr3_44595712_44598519	2	UC
chr3_44619215_44624974	6	EM
chr3_4503836_4511873	1	UC
chr3_44750325_44755660	2	UC
chr3_44768907_44771977	14	MM
chr3_44787169_44808872	2	UC
chr3_44887648_44914403	2	UC
chr3_44915809_44923158	5	EM
chr3_45013247_45018063	2	UC
chr3_45415802_45433337	1	UC
chr3_45726569_45731907	2	UC
chr3_45926249_45928376	8	EM
chr3_45977260_45983363	10	MM
chr3_46036722_46039053	6	EM
chr3_46390630_46401080	12	MM
chr3_46525579_46530830	8	EM
chr3_46618742_46628083	8	EM
chr3_46727316_46740184	9	EM
chr3_46740910_46795252	8	EM
chr3_46904634_46919992	8	EM
chr3_46919993_46929530	8	EM
chr3_47012710_47041223	2	UC
chr3_47203646_47208056	2	UC
chr3_47321721_47327951	3	UC
chr3_47421296_47429660	3	UC
chr3_47514073_47522114	4	EM
chr3_47551607_47559742	2	UC
chr3_47842932_47851572	6	EM
chr3_48228725_48236166	2	UC
chr3_48264488_48266450	9	EM
chr3_48335867_48348162	4	EM
chr3_48367655_48370734	13	MM
chr3_48412897_48422082	12	MM
chr3_48481061_48487331	3.5	EM
chr3_48535429_48542947	6	EM
chr3_48595980_48617115	6.5	EM
chr3_49017804_49028881	5	EM
chr3_49043991_49049760	2	UC
chr3_49057528_49070808	2	UC
chr3_49130050_49136181	8	EM
chr3_49139628_49147021	1	UC
chr3_49155170_49162341	4	EM
chr3_49162342_49179098	4	EM
chr3_49228889_49243132	9	EM
chr3_49309938_49319653	11	MM
chr3_49448632_49450662	5	EM
chr3_49588908_49593624	6	EM
chr3_5018512_5025724	8	EM
chr3_49811115_49829583	2	UC
chr3_49893053_49896112	2	UC
chr3_50116386_50128136	2	UC
chr3_50188990_50207035	8	EM
chr3_50262167_50266210	2	UC
chr3_50315944_50333072	5.2	EM
chr3_50333073_50345306	6	EM
chr3_50345307_50356780	5	EM
chr3_50356781_50363670	8	EM
chr3_50363671_50365437	5	EM
chr3_50365438_50368458	5	EM
chr3_50376301_50387370	3.33333333333333	EM
chr3_50387371_50388195	2	UC
chr3_50388196_50390373	2	UC
chr3_50395151_50399398	2	UC
chr3_50591468_50612149	3.5	EM
chr3_50646827_50651380	5	EM
chr3_50699535_50715759	3	UC
chr3_51427777_51431153	4	EM
chr3_51575260_51576262	3	UC
chr3_51689275_51699506	2	UC
chr3_51810590_51813608	11	MM
chr3_51848708_51857425	12	MM
chr3_5228182_5235779	2	UC
chr3_51944838_51977973	5	EM
chr3_51982010_51995757	8	EM
chr3_52002602_52010820	1	UC
chr3_52010821_52018535	1	UC
chr3_52028891_52029972	2	UC
chr3_52029973_52047126	2	UC
chr3_52083575_52091296	2	UC
chr3_52187553_52196892	2	UC
chr3_52257316_52272130	8	EM
chr3_52277039_52280554	9	EM
chr3_52317478_52329350	1.5	UC
chr3_52441545_52445042	4	EM
chr3_52465419_52479537	8	EM
chr3_52479538_52492604	5.33333333333333	EM
chr3_52524790_52545793	5	EM
chr3_52545794_52569263	4	EM
chr3_52712355_52726031	2	UC
chr3_52811458_52814782	6	EM
chr3_52855938_52869432	7	EM
chr3_53159157_53167581	2	UC
chr3_53188264_53191887	5	EM
chr3_53359453_53371749	2	UC
chr3_53876842_53882638	6	EM
chr3_53915522_53924632	2	UC
chr3_53925186_53932368	2	UC
chr3_54153617_54158333	4	EM
chr3_54999281_55001889	8	EM
chr3_55520012_55525021	5	EM
chr3_56590989_56592884	4	EM
chr3_57093475_57103673	14	MM
chr3_57110628_57114231	3	UC
chr3_57202444_57204490	8	EM
chr3_57257639_57266089	7	EM
chr3_57326314_57331927	8	EM
chr3_57540139_57542845	2	UC
chr3_57582083_57584630	2	UC
chr3_57740100_57741846	3	UC
chr3_57991779_58002820	2	UC
chr3_58199680_58204872	4	EM
chr3_58219742_58236777	1	UC
chr3_58290093_58303831	5	EM
chr3_58316682_58322197	2	UC
chr3_58417827_58422724	1	UC
chr3_58473196_58478350	8	EM
chr3_58521219_58523884	2	UC
chr3_58612279_58614312	9	EM
chr3_58651417_58654041	7	EM
chr3_61233511_61238445	1	UC
chr3_61542870_61550085	2	UC
chr3_62304056_62305350	5	EM
chr3_63211500_63222397	6	EM
chr3_63804234_63805426	10	MM
chr3_63844167_63858222	4	EM
chr3_64006386_64012589	2	UC
chr3_64426025_64431808	4	EM
chr3_64672693_64676281	5	EM
chr3_66019854_66025837	4	EM
chr3_66118955_66122460	2	UC
chr3_66546421_66552693	4	EM
chr3_67048695_67050874	8	EM
chr3_67697381_67704975	1	UC
chr3_67704976_67710487	1	UC
chr3_68047455_68058389	8	EM
chr3_69061113_69064708	4	EM
chr3_69099074_69101722	2	UC
chr3_69127419_69130774	2	UC
chr3_69133242_69148659	2	UC
chr3_69169509_69175388	8	EM
chr3_69581852_69594351	4	EM
chr3_69785377_69795827	4	EM
chr3_71631753_71634136	4	EM
chr3_71799713_71805963	5	EM
chr3_71832640_71837116	8	EM
chr3_72491005_72501692	6	EM
chr3_72900519_72917032	2	UC
chr3_72931916_72939486	1	UC
chr3_73043775_73049056	2	UC
chr3_73671279_73675917	5	EM
chr3_75702555_75714865	16	MM
chr3_75832156_75835822	2	UC
chr3_75954690_75956383	4	EM
chr3_79810936_79823781	4	EM
chr3_81805809_81811497	1	UC
chr3_84999958_85012410	6	EM
chr3_8540947_8545973	8	EM
chr3_87036200_87044412	8	EM
chr3_87272573_87281328	2	UC
chr3_87310987_87325597	5	EM
chr3_87325598_87326982	5	EM
chr3_8773633_8780364	4	EM
chr3_8784665_8787155	2	UC
chr3_8808035_8814543	8	EM
chr3_88035735_88040977	8	EM
chr3_88107822_88109968	8	EM
chr3_88197285_88203729	5	EM
chr3_89154247_89157618	4	EM
chr3_9004696_9010423	2	UC
chr3_9400695_9405326	3	UC
chr3_9435330_9441347	3	UC
chr3_93682476_93692816	8	EM
chr3_93692817_93693896	8	EM
chr3_93693897_93699641	2	UC
chr3_93742730_93747715	8	EM
chr3_93780765_93783302	8	EM
chr3_9681151_9698101	4	EM
chr3_96530497_96540526	4	EM
chr3_9744800_9763559	2	UC
chr3_9772248_9777628	2	UC
chr3_9791205_9795271	1	UC
chr3_9810283_9820775	2	UC
chr3_97480970_97487849	2	UC
chr3_97540233_97541685	9	EM
chr3_9832737_9843594	3	UC
chr3_97690466_97694431	2	UC
chr3_9849734_9853304	2	UC
chr3_97997682_98004417	11	MM
chr3_98072449_98073721	12	MM
chr3_98107458_98110210	13	MM
chr3_9883802_9891660	10	MM
chr3_98182304_98189127	11	MM
chr3_98210972_98228018	14	MM
chr3_98240929_98243833	8	EM
chr3_98248678_98250796	9	EM
chr3_98250797_98252484	9	EM
chr3_98311495_98317030	1	UC
chr3_9916335_9922094	8	EM
chr3_9925635_9944406	6	EM
chr3_98617768_98623128	8	EM
chr3_9947616_9967445	8	EM
chr3_9993578_10002872	11	MM
chr3_99536568_99537117	2	UC
chr4_101109861_101111960	6	EM
chr4_10045612_10059227	3	UC
chr4_101801206_101801615	9	EM
chr4_102266031_102271795	2	UC
chr4_103351393_103355453	6	EM
chr4_103421575_103426812	5	EM
chr4_103678311_103702172	1	UC
chr4_103788991_103800652	2	UC
chr4_103935166_103941497	2	UC
chr4_104005313_104009816	2	UC
chr4_104020108_104023520	1	UC
chr4_104118546_104122294	1	UC
chr4_104637261_104649264	5	EM
chr4_105415164_105418098	8	EM
chr4_10457681_10462669	9	EM
chr4_106064152_106068261	4	EM
chr4_106394504_106396537	2	UC
chr4_106626291_106630952	2	UC
chr4_106814181_106817277	6	EM
chr4_107234896_107240195	1	UC
chr4_107241501_107245859	2	UC
chr4_10685316_10686558	8	EM
chr4_108638070_108643267	1	UC
chr4_108744817_108748514	2	UC
chr4_108851426_108857875	2	UC
chr4_109084351_109092513	8	EM
chr4_109569711_109573837	2	UC
chr4_109679489_109686848	1	UC
chr4_110354879_110355818	2	UC
chr4_110622063_110626259	7	EM
chr4_110644807_110651611	2	UC
chr4_110721072_110723119	8	EM
chr4_110723120_110734164	8	EM
chr4_110736003_110739019	2	UC
chr4_110748978_110753870	8	EM
chr4_111116347_111127130	2	UC
chr4_111562609_111563961	4	EM
chr4_113063940_113067469	8	EM
chr4_113151073_113162362	5	EM
chr4_113205625_113208604	6.5	EM
chr4_113429679_113441454	6	EM
chr4_113545277_113563952	2	UC
chr4_114680487_114695186	2	UC
chr4_11427959_11431851	8	EM
chr4_115518360_115521060	2	UC
chr4_116033940_116035963	1	UC
chr4_118950379_118955951	1	UC
chr4_119267825_119274964	2	UC
chr4_119597429_119606998	2	UC
chr4_119753881_119760115	2	UC
chr4_120055878_120058666	8	EM
chr4_120129156_120143225	11.5	MM
chr4_120241973_120243363	7	EM
chr4_120243364_120244179	7	EM
chr4_120545942_120553617	2	UC
chr4_120984042_120990479	2	UC
chr4_1197375_1205423	6	EM
chr4_121841775_121846071	8	EM
chr4_121992999_121994991	6	EM
chr4_122301158_122308272	4	EM
chr4_122615465_122631443	8	EM
chr4_122684930_122690839	14	MM
chr4_122740780_122745961	2	UC
chr4_123064089_123085980	4	EM
chr4_123376526_123378655	12	MM
chr4_123541499_123543762	9	EM
chr4_123653113_123654418	4	EM
chr4_123746846_123754892	8	EM
chr4_123842248_123845449	2	UC
chr4_124315351_124325321	8	EM
chr4_1237760_1247109	1	UC
chr4_126235067_126240622	4	EM
chr4_128801025_128806101	4	EM
chr4_128884907_128888839	2	UC
chr4_128974476_128991071	2	UC
chr4_129207424_129212393	2	UC
chr4_129730071_129736122	2	UC
chr4_130011978_130015323	4	EM
chr4_1338697_1343601	2	UC
chr4_13485199_13488169	2	UC
chr4_13544879_13556230	5	EM
chr4_13627599_13634818	4	EM
chr4_138453070_138454546	5	EM
chr4_139162896_139163683	1	UC
chr4_1383336_1399555	5	EM
chr4_140092567_140101832	5	EM
chr4_140222224_140223551	5	EM
chr4_140223552_140230991	8	EM
chr4_140366226_140374633	4	EM
chr4_140374634_140375382	4	EM
