chr1	start1	end1	chr2	start2	end2	frag1	frag2	bait_name	otherEnd_name
17	46109003	46119432	17	46692325	46693111	17_46109003_46119432	17_46692325_46693111	COPZ2;MIR152	HOXB8
17	46109003	46119432	17	46701021	46706541	17_46109003_46119432	17_46701021_46706541	COPZ2;MIR152	HOXB9;HOXB-AS4
17	46123289	46134332	17	46701021	46706541	17_46123289_46134332	17_46701021_46706541	NFE2L1;RP5-890E16.2	HOXB9;HOXB-AS4
17	46653916	46660463	17	46795626	46803741	17_46653916_46660463	17_46795626_46803741	HOXB3;HOXB4;MIR10A	MIR3185;PRAC1;PRAC2
17	46653916	46660463	17	46803742	46807447	17_46653916_46660463	17_46803742_46807447	HOXB3;HOXB4;MIR10A	HOXB13
17	46660464	46668809	17	35287723	35294900	17_46660464_46668809	17_35287723_35294900	HOXB3;HOXB-AS3	LHX1;RP11-445F12.1
17	46660464	46668809	17	46795626	46803741	17_46660464_46668809	17_46795626_46803741	HOXB3;HOXB-AS3	MIR3185;PRAC1;PRAC2
17	46660464	46668809	17	46803742	46807447	17_46660464_46668809	17_46803742_46807447	HOXB3;HOXB-AS3	HOXB13
17	46670497	46676324	17	35287723	35294900	17_46670497_46676324	17_35287723_35294900	HOXB5;HOXB6;HOXB-AS3	LHX1;RP11-445F12.1
17	46670497	46676324	17	46109003	46119432	17_46670497_46676324	17_46109003_46119432	HOXB5;HOXB6;HOXB-AS3	COPZ2;MIR152
17	46670497	46676324	17	46176874	46185424	17_46670497_46676324	17_46176874_46185424	HOXB5;HOXB6;HOXB-AS3	CBX1;SNX11
17	46670497	46676324	17	46229768	46240679	17_46670497_46676324	17_46229768_46240679	HOXB5;HOXB6;HOXB-AS3	MIR1203;SKAP1
17	46670497	46676324	17	46795626	46803741	17_46670497_46676324	17_46795626_46803741	HOXB5;HOXB6;HOXB-AS3	MIR3185;PRAC1;PRAC2
17	46670497	46676324	17	46803742	46807447	17_46670497_46676324	17_46803742_46807447	HOXB5;HOXB6;HOXB-AS3	HOXB13
17	46681704	46682818	17	35287723	35294900	17_46681704_46682818	17_35287723_35294900	HOXB3;HOXB6	LHX1;RP11-445F12.1
17	46681704	46682818	17	46109003	46119432	17_46681704_46682818	17_46109003_46119432	HOXB3;HOXB6	COPZ2;MIR152
17	46681704	46682818	17	46795626	46803741	17_46681704_46682818	17_46795626_46803741	HOXB3;HOXB6	MIR3185;PRAC1;PRAC2
17	46681704	46682818	17	46803742	46807447	17_46681704_46682818	17_46803742_46807447	HOXB3;HOXB6	HOXB13
17	46692325	46693111	17	35287723	35294900	17_46692325_46693111	17_35287723_35294900	HOXB8	LHX1;RP11-445F12.1
17	46692325	46693111	17	46109003	46119432	17_46692325_46693111	17_46109003_46119432	HOXB8	COPZ2;MIR152
17	46692325	46693111	17	46795626	46803741	17_46692325_46693111	17_46795626_46803741	HOXB8	MIR3185;PRAC1;PRAC2
17	46692325	46693111	17	46803742	46807447	17_46692325_46693111	17_46803742_46807447	HOXB8	HOXB13
17	46692325	46693111	17	77773717	77781746	17_46692325_46693111	17_77773717_77781746	HOXB8	CBX8;RP11-353N14.1
17	46795626	46803741	17	35287723	35294900	17_46795626_46803741	17_35287723_35294900	MIR3185;PRAC1;PRAC2	LHX1;RP11-445F12.1
17	46795626	46803741	17	46660464	46668809	17_46795626_46803741	17_46660464_46668809	MIR3185;PRAC1;PRAC2	HOXB3;HOXB-AS3
17	46795626	46803741	17	46670497	46676324	17_46795626_46803741	17_46670497_46676324	MIR3185;PRAC1;PRAC2	HOXB5;HOXB6;HOXB-AS3
17	46795626	46803741	17	46692325	46693111	17_46795626_46803741	17_46692325_46693111	MIR3185;PRAC1;PRAC2	HOXB8
17	46795626	46803741	17	77773717	77781746	17_46795626_46803741	17_77773717_77781746	MIR3185;PRAC1;PRAC2	CBX8;RP11-353N14.1
17	46803742	46807447	17	35287723	35294900	17_46803742_46807447	17_35287723_35294900	HOXB13	LHX1;RP11-445F12.1
17	46803742	46807447	17	46660464	46668809	17_46803742_46807447	17_46660464_46668809	HOXB13	HOXB3;HOXB-AS3
17	46803742	46807447	17	46681704	46682818	17_46803742_46807447	17_46681704_46682818	HOXB13	HOXB3;HOXB6
17	46803742	46807447	17	46692325	46693111	17_46803742_46807447	17_46692325_46693111	HOXB13	HOXB8
17	46803742	46807447	17	77773717	77781746	17_46803742_46807447	17_77773717_77781746	HOXB13	CBX8;RP11-353N14.1
17	47089144	47092652	17	46701021	46706541	17_47089144_47092652	17_46701021_46706541	IGF2BP1;RP11-501C14.6	HOXB9;HOXB-AS4
17	47089144	47092652	17	46795626	46803741	17_47089144_47092652	17_46795626_46803741	IGF2BP1;RP11-501C14.6	MIR3185;PRAC1;PRAC2
17	47089144	47092652	17	46803742	46807447	17_47089144_47092652	17_46803742_46807447	IGF2BP1;RP11-501C14.6	HOXB13
17	47650838	47653700	17	47752305	47759616	17_47650838_47653700	17_47752305_47759616	NXPH3;RP5-1029K10.2	SPOP
17	47650838	47653700	17	47779472	47786013	17_47650838_47653700	17_47779472_47786013	NXPH3;RP5-1029K10.2	RP11-613C6.2;SLC35B1
17	47650838	47653700	17	47786088	47787286	17_47650838_47653700	17_47786088_47787286	NXPH3;RP5-1029K10.2	SLC35B1
17	47650838	47653700	17	47920747	47927323	17_47650838_47653700	17_47920747_47927323	NXPH3;RP5-1029K10.2	RP11-304F15.3;TAC4
17	47653701	47657704	17	47752305	47759616	17_47653701_47657704	17_47752305_47759616	NXPH3;RP5-1029K10.4	SPOP
17	47653701	47657704	17	47786088	47787286	17_47653701_47657704	17_47786088_47787286	NXPH3;RP5-1029K10.4	SLC35B1
17	47752305	47759616	17	47650838	47653700	17_47752305_47759616	17_47650838_47653700	SPOP	NXPH3;RP5-1029K10.2
17	47779472	47786013	17	47477382	47490001	17_47779472_47786013	17_47477382_47490001	RP11-613C6.2;SLC35B1	PHB;RP11-1079K10.1;RP11-1079K10.4
17	47779472	47786013	17	47650838	47653700	17_47779472_47786013	17_47650838_47653700	RP11-613C6.2;SLC35B1	NXPH3;RP5-1029K10.2
17	47779472	47786013	17	47653701	47657704	17_47779472_47786013	17_47653701_47657704	RP11-613C6.2;SLC35B1	NXPH3;RP5-1029K10.4
17	47779472	47786013	17	47865280	47871390	17_47779472_47786013	17_47865280_47871390	RP11-613C6.2;SLC35B1	FAM117A;KAT7
17	47786088	47787286	17	47650838	47653700	17_47786088_47787286	17_47650838_47653700	SLC35B1	NXPH3;RP5-1029K10.2
17	47786088	47787286	17	47865280	47871390	17_47786088_47787286	17_47865280_47871390	SLC35B1	FAM117A;KAT7
17	47865280	47871390	17	47650838	47653700	17_47865280_47871390	17_47650838_47653700	FAM117A;KAT7	NXPH3;RP5-1029K10.2
17	47865280	47871390	17	47779472	47786013	17_47865280_47871390	17_47779472_47786013	FAM117A;KAT7	RP11-613C6.2;SLC35B1
17	47865280	47871390	17	47786088	47787286	17_47865280_47871390	17_47786088_47787286	FAM117A;KAT7	SLC35B1
17	47920747	47927323	17	47650838	47653700	17_47920747_47927323	17_47650838_47653700	RP11-304F15.3;TAC4	NXPH3;RP5-1029K10.2
17	48037206	48050364	17	46795626	46803741	17_48037206_48050364	17_46795626_46803741	DLX4;RNU6-1313P	MIR3185;PRAC1;PRAC2
17	48277540	48279792	17	48347284	48351870	17_48277540_48279792	17_48347284_48351870	COL1A1	TMEM92
17	48277540	48279792	17	48351871	48367845	17_48277540_48279792	17_48351871_48367845	COL1A1	RP11-893F2.9;TMEM92
17	48347284	48351870	17	48277540	48279792	17_48347284_48351870	17_48277540_48279792	TMEM92	COL1A1
17	48351871	48367845	17	48171564	48175002	17_48351871_48367845	17_48171564_48175002	RP11-893F2.9;TMEM92	PDK2
17	48351871	48367845	17	48277540	48279792	17_48351871_48367845	17_48277540_48279792	RP11-893F2.9;TMEM92	COL1A1
17	48579141	48589832	17	48910833	48914584	17_48579141_48589832	17_48910833_48914584	MYCBPAP;RP11-94C24.6	WFIKKN2
17	48610731	48630369	17	48910833	48914584	17_48610731_48630369	17_48910833_48914584	EPN3;RP11-94C24.8;SPATA20	WFIKKN2
17	48630370	48639413	17	48910833	48914584	17_48630370_48639413	17_48910833_48914584	CACNA1G-AS1;CACNA1G	WFIKKN2
17	48781239	48790573	17	48605079	48610349	17_48781239_48790573	17_48605079_48610349	ANKRD40	EPN3;MYCBPAP
17	48910833	48914584	17	48630370	48639413	17_48910833_48914584	17_48630370_48639413	WFIKKN2	CACNA1G-AS1;CACNA1G
17	48945251	48950258	17	48605079	48610349	17_48945251_48950258	17_48605079_48610349	TOB1	EPN3;MYCBPAP
17	54904570	54912604	17	54914244	54920742	17_54904570_54912604	17_54914244_54920742	C17orf67;DGKE	C17orf67
17	54904570	54912604	17	54989922	55006787	17_54904570_54912604	17_54989922_55006787	C17orf67;DGKE	TRIM25
17	54904570	54912604	17	55054129	55056177	17_54904570_54912604	17_55054129_55056177	C17orf67;DGKE	SCPEP1
17	54904570	54912604	17	56062994	56067461	17_54904570_54912604	17_56062994_56067461	C17orf67;DGKE	VEZF1
17	55036400	55050098	17	54914244	54920742	17_55036400_55050098	17_54914244_54920742	COIL	C17orf67
17	55036400	55050098	17	55054129	55056177	17_55036400_55050098	17_55054129_55056177	COIL	SCPEP1
17	55926156	55932859	17	56062994	56067461	17_55926156_55932859	17_56062994_56067461	MRPS23	VEZF1
17	56403571	56414165	17	56492212	56498637	17_56403571_56414165	17_56492212_56498637	BZRAP1-AS1;BZRAP1;MIR142;MIR4736	RNF43
17	56764106	56771079	17	56593739	56598125	17_56764106_56771079	17_56593739_56598125	RAD51C;TEX14	MTMR4;RP11-112H10.4
17	59469602	59481577	17	35287723	35294900	17_59469602_59481577	17_35287723_35294900	RP11-332H18.4;RP11-332H18.5;TBX2	LHX1;RP11-445F12.1
17	60003083	60017713	17	60139648	60143414	17_60003083_60017713	17_60139648_60143414	INTS2	MED13
17	61979871	62003724	17	62005583	62021145	17_61979871_62003724	17_62005583_62021145	CSHL1;GH1	CD79B
17	61979871	62003724	17	62097311	62100670	17_61979871_62003724	17_62097311_62100670	CSHL1;GH1	ICAM2
17	62005583	62021145	17	61979871	62003724	17_62005583_62021145	17_61979871_62003724	CD79B	CSHL1;GH1
17	62005583	62021145	17	62097311	62100670	17_62005583_62021145	17_62097311_62100670	CD79B	ICAM2
17	62070217	62083585	17	61913594	61921938	17_62070217_62083585	17_61913594_61921938	C17orf72;RP11-214C8.2	RN7SL805P;SMARCD2
17	62070217	62083585	17	61979871	62003724	17_62070217_62083585	17_61979871_62003724	C17orf72;RP11-214C8.2	CSHL1;GH1
17	62070217	62083585	17	62005583	62021145	17_62070217_62083585	17_62005583_62021145	C17orf72;RP11-214C8.2	CD79B
17	62070217	62083585	17	62045793	62059157	17_62070217_62083585	17_62045793_62059157	C17orf72;RP11-214C8.2	SCN4A
17	62070217	62083585	17	62097311	62100670	17_62070217_62083585	17_62097311_62100670	C17orf72;RP11-214C8.2	ICAM2
17	62070217	62083585	17	62199347	62207791	17_62070217_62083585	17_62199347_62207791	C17orf72;RP11-214C8.2	ERN1
17	62097311	62100670	17	61979871	62003724	17_62097311_62100670	17_61979871_62003724	ICAM2	CSHL1;GH1
17	62097311	62100670	17	62005583	62021145	17_62097311_62100670	17_62005583_62021145	ICAM2	CD79B
17	65705762	65729696	17	65359703	65363374	17_65705762_65729696	17_65359703_65363374	NOL11	PSMD12
17	65735346	65739685	17	65359703	65363374	17_65735346_65739685	17_65359703_65363374	NOL11;SNORA38B	PSMD12
17	65984671	65990909	17	66446836	66458638	17_65984671_65990909	17_66446836_66458638	C17orf58	WIPI1
17	65984671	65990909	17	67321593	67325780	17_65984671_65990909	17_67321593_67325780	C17orf58	ABCA5
17	66024813	66032791	17	66283756	66292567	17_66024813_66032791	17_66283756_66292567	KPNA2	ARSG;SLC16A6
17	66024813	66032791	17	66419009	66424890	17_66024813_66032791	17_66419009_66424890	KPNA2	MIR635;WIPI1
17	66024813	66032791	17	66446836	66458638	17_66024813_66032791	17_66446836_66458638	KPNA2	WIPI1
17	66229345	66244814	17	66419009	66424890	17_66229345_66244814	17_66419009_66424890	AMZ2;RP11-147L13.2	MIR635;WIPI1
17	66229345	66244814	17	66446836	66458638	17_66229345_66244814	17_66446836_66458638	AMZ2;RP11-147L13.2	WIPI1
17	66283756	66292567	17	66419009	66424890	17_66283756_66292567	17_66419009_66424890	ARSG;SLC16A6	MIR635;WIPI1
17	66283756	66292567	17	66446836	66458638	17_66283756_66292567	17_66446836_66458638	ARSG;SLC16A6	WIPI1
17	66419009	66424890	17	66283756	66292567	17_66419009_66424890	17_66283756_66292567	MIR635;WIPI1	ARSG;SLC16A6
17	68164636	68165350	17	67404149	67412315	17_68164636_68165350	17_67404149_67412315	KCNJ2	MAP2K6
17	72345887	72362085	17	72459055	72467818	17_72345887_72362085	17_72459055_72467818	AC103809.2;BTBD17	CD300A
17	72345887	72362085	17	72587862	72592928	17_72345887_72362085	17_72587862_72592928	AC103809.2;BTBD17	CD300LD
17	72345887	72362085	17	72619219	72623512	17_72345887_72362085	17_72619219_72623512	AC103809.2;BTBD17	CD300E
17	72524256	72528250	17	72196019	72211959	17_72524256_72528250	17_72196019_72211959	CD300LB	CTD-2514K5.2;RPL38;TTYH2
17	72665757	72668011	17	72854303	72859600	17_72665757_72668011	17_72854303_72859600	RAB37	GRIN2C
17	72738651	72762155	17	72854303	72859600	17_72738651_72762155	17_72854303_72859600	MIR3615;RAB37;SLC9A3R1	GRIN2C
17	73196130	73205218	17	73007636	73009599	17_73196130_73205218	17_73007636_73009599	NUP85	ICT1
17	73257236	73258180	17	73007636	73009599	17_73257236_73258180	17_73007636_73009599	GGA3;MRPS7	ICT1
17	73257236	73258180	17	73397686	73404465	17_73257236_73258180	17_73397686_73404465	GGA3;MRPS7	GRB2;MIR3678
17	73257236	73258180	17	73450230	73456104	17_73257236_73258180	17_73450230_73456104	GGA3;MRPS7	KIAA0195
17	73257236	73258180	17	73511025	73513684	17_73257236_73258180	17_73511025_73513684	GGA3;MRPS7	CASKIN2;TSEN54
17	73257236	73258180	17	73513685	73523432	17_73257236_73258180	17_73513685_73523432	GGA3;MRPS7	LLGL2;TSEN54
17	73257236	73258180	17	73780341	73782213	17_73257236_73258180	17_73780341_73782213	GGA3;MRPS7	H3F3B;MIR4738;UNK
17	73397686	73404465	17	73257236	73258180	17_73397686_73404465	17_73257236_73258180	GRB2;MIR3678	GGA3;MRPS7
17	73397686	73404465	17	73511025	73513684	17_73397686_73404465	17_73511025_73513684	GRB2;MIR3678	CASKIN2;TSEN54
17	73620723	73631978	17	73746011	73769009	17_73620723_73631978	17_73746011_73769009	MYO15B;RECQL5;SMIM5	GALK1;ITGB4
17	73861050	73879549	17	73780341	73782213	17_73861050_73879549	17_73780341_73782213	RP11-552F3.9;TRIM47	H3F3B;MIR4738;UNK
17	73861050	73879549	17	74097321	74100639	17_73861050_73879549	17_74097321_74100639	RP11-552F3.9;TRIM47	EXOC7
17	73861050	73879549	17	74442246	74450168	17_73861050_73879549	17_74442246_74450168	RP11-552F3.9;TRIM47	AANAT;UBE2O
17	74543027	74556654	17	74299402	74307849	17_74543027_74556654	17_74299402_74307849	CYGB;PRCD;RP11-666A8.12;RP11-666A8.7;RP11-666A8.8;SNHG16	QRICH2
17	74543027	74556654	17	74712726	74723510	17_74543027_74556654	17_74712726_74723510	CYGB;PRCD;RP11-666A8.12;RP11-666A8.7;RP11-666A8.8;SNHG16	JMJD6;METTL23
17	74636727	74640010	17	74299402	74307849	17_74636727_74640010	17_74299402_74307849	ST6GALNAC1	QRICH2
17	74636727	74640010	17	74532820	74542789	17_74636727_74640010	17_74532820_74542789	ST6GALNAC1	CYGB;PRCD
17	74855727	74875300	17	75998824	76000787	17_74855727_74875300	17_75998824_76000787	MGAT5B	TNRC6C
17	75420227	75431898	17	75998824	76000787	17_75420227_75431898	17_75998824_76000787	SEPT9	TNRC6C
17	76109910	76128525	17	74732058	74734453	17_76109910_76128525	17_74732058_74734453	TMC6;TMC8	MFSD11;MIR636;SRSF2
17	76109910	76128525	17	76149646	76170639	17_76109910_76128525	17_76149646_76170639	TMC6;TMC8	C17orf99;EIF5AP2;SYNGR2
17	76109910	76128525	17	76176913	76183590	17_76109910_76128525	17_76176913_76183590	TMC6;TMC8	AFMID;TK1
17	76109910	76128525	17	76352548	76359450	17_76109910_76128525	17_76352548_76359450	TMC6;TMC8	RP11-806H10.4;SOCS3
17	76109910	76128525	17	76374411	76388849	17_76109910_76128525	17_76374411_76388849	TMC6;TMC8	PGS1
17	76109910	76128525	17	76388850	76399089	17_76109910_76128525	17_76388850_76399089	TMC6;TMC8	PGS1;SNORA30
17	76896321	76900367	17	76565467	76577704	17_76896321_76900367	17_76565467_76577704	CTD-2373H9.5;DDC8	DNAH17
17	77748700	77761702	17	35287723	35294900	17_77748700_77761702	17_35287723_35294900	CBX2	LHX1;RP11-445F12.1
17	77748700	77761702	17	46803742	46807447	17_77748700_77761702	17_46803742_46807447	CBX2	HOXB13
17	77748700	77761702	17	79477581	79481510	17_77748700_77761702	17_79477581_79481510	CBX2	AC139149.1;ACTG1;RP13-766D20.1;RP13-766D20.2
17	77773717	77781746	17	35287723	35294900	17_77773717_77781746	17_35287723_35294900	CBX8;RP11-353N14.1	LHX1;RP11-445F12.1
17	77773717	77781746	17	46660464	46668809	17_77773717_77781746	17_46660464_46668809	CBX8;RP11-353N14.1	HOXB3;HOXB-AS3
17	77773717	77781746	17	46692325	46693111	17_77773717_77781746	17_46692325_46693111	CBX8;RP11-353N14.1	HOXB8
17	77773717	77781746	17	46795626	46803741	17_77773717_77781746	17_46795626_46803741	CBX8;RP11-353N14.1	MIR3185;PRAC1;PRAC2
17	77773717	77781746	17	46803742	46807447	17_77773717_77781746	17_46803742_46807447	CBX8;RP11-353N14.1	HOXB13
17	77773717	77781746	17	77811105	77828615	17_77773717_77781746	17_77811105_77828615	CBX8;RP11-353N14.1	CBX4;RP11-353N14.3
17	77773717	77781746	17	79477581	79481510	17_77773717_77781746	17_79477581_79481510	CBX8;RP11-353N14.1	AC139149.1;ACTG1;RP13-766D20.1;RP13-766D20.2
17	77773717	77781746	17	79483447	79512651	17_77773717_77781746	17_79483447_79512651	CBX8;RP11-353N14.1	ACTG1;FSCN2;RP13-766D20.2
17	77773717	77781746	7	1267808	1273873	17_77773717_77781746	7_1267808_1273873	CBX8;RP11-353N14.1	UNCX
17	78232010	78237256	17	78117793	78123747	17_78232010_78237256	17_78117793_78123747	RNF213	EIF4A3
17	79181247	79201043	17	79206412	79213746	17_79181247_79201043	17_79206412_79213746	AZI1	C17orf89;ENTHD2
17	79181247	79201043	17	79512652	79521309	17_79181247_79201043	17_79512652_79521309	AZI1	C17orf70
17	79181247	79201043	17	79602822	79634923	17_79181247_79201043	17_79602822_79634923	AZI1	CCDC137;NPLOC4;OXLD1;PDE6G;TSPAN10
17	79181247	79201043	17	79649590	79651820	17_79181247_79201043	17_79649590_79651820	AZI1	ARL16;HGS
17	79477581	79481510	17	46795626	46803741	17_79477581_79481510	17_46795626_46803741	AC139149.1;ACTG1;RP13-766D20.1;RP13-766D20.2	MIR3185;PRAC1;PRAC2
17	79477581	79481510	17	77748700	77761702	17_79477581_79481510	17_77748700_77761702	AC139149.1;ACTG1;RP13-766D20.1;RP13-766D20.2	CBX2
17	79477581	79481510	17	77773717	77781746	17_79477581_79481510	17_77773717_77781746	AC139149.1;ACTG1;RP13-766D20.1;RP13-766D20.2	CBX8;RP11-353N14.1
17	79483447	79512651	17	77773717	77781746	17_79483447_79512651	17_77773717_77781746	ACTG1;FSCN2;RP13-766D20.2	CBX8;RP11-353N14.1
17	79669645	79681007	17	79848037	79871266	17_79669645_79681007	17_79848037_79871266	MRPL12;RP13-1032I1.7;SLC25A10	ALYREF;ANAPC11;NPB;PCYT2
17	79669645	79681007	17	79933795	79937819	17_79669645_79681007	17_79933795_79937819	MRPL12;RP13-1032I1.7;SLC25A10	ASPSCR1
17	79973854	79992219	17	79993402	79998331	17_79973854_79992219	17_79993402_79998331	ASPSCR1;LRRC45;RAC3;STRA13	DCXR;RP13-650J16.1
17	79973854	79992219	17	80407509	80409377	17_79973854_79992219	17_80407509_80409377	ASPSCR1;LRRC45;RAC3;STRA13	C17orf62
17	80374400	80376929	17	80407509	80409377	17_80374400_80376929	17_80407509_80409377	HEXDC;OGFOD3;Y_RNA	C17orf62
17	80465467	80481739	17	80223633	80232928	17_80465467_80481739	17_80223633_80232928	FOXK2	CSNK1D
17	80465467	80481739	17	80289387	80297197	17_80465467_80481739	17_80289387_80297197	FOXK2	SECTM1
17	80465467	80481739	17	80307309	80319807	17_80465467_80481739	17_80307309_80319807	FOXK2	TEX19
17	80465467	80481739	17	80407509	80409377	17_80465467_80481739	17_80407509_80409377	FOXK2	C17orf62
18	2571258	2573443	18	2655350	2658797	18_2571258_2573443	18_2655350_2658797	METTL4;NDC80	CBX3P2;SMCHD1
18	2571258	2573443	18	3260099	3263541	18_2571258_2573443	18_3260099_3263541	METTL4;NDC80	MYL12B;RP13-270P17.1
18	2655350	2658797	18	2571258	2573443	18_2655350_2658797	18_2571258_2573443	CBX3P2;SMCHD1	METTL4;NDC80
18	3007049	3015629	18	3260099	3263541	18_3007049_3015629	18_3260099_3263541	LPIN2	MYL12B;RP13-270P17.1
18	3237906	3251152	18	3007049	3015629	18_3237906_3251152	18_3007049_3015629	MYL12A;RP13-270P17.3	LPIN2
18	3260099	3263541	18	3007049	3015629	18_3260099_3263541	18_3007049_3015629	MYL12B;RP13-270P17.1	LPIN2
18	5294871	5297127	18	6412874	6418400	18_5294871_5297127	18_6412874_6418400	ZBTB14	L3MBTL4
18	6412874	6418400	18	5889616	5894476	18_6412874_6418400	18_5889616_5894476	L3MBTL4	TMEM200C
18	9136397	9137879	18	8600186	8624300	18_9136397_9137879	18_8600186_8624300	ANKRD12;RP11-143J12.2	RAB12
18	9136397	9137879	18	9099721	9106373	18_9136397_9137879	18_9099721_9106373	ANKRD12;RP11-143J12.2	NDUFV2;RP11-21J18.1
18	9327494	9339267	18	9612111	9619571	18_9327494_9339267	18_9612111_9619571	RP11-888D10.3;TWSG1	PPP4R1;RNU6-903P;RP11-692N5.1
18	9912357	9915758	18	9612111	9619571	18_9912357_9915758	18_9612111_9619571	RP11-474N24.6;VAPA	PPP4R1;RNU6-903P;RP11-692N5.1
18	9912357	9915758	18	10523859	10529355	18_9912357_9915758	18_10523859_10529355	RP11-474N24.6;VAPA	NAPG
18	12369217	12378670	18	12701241	12703727	18_12369217_12378670	18_12701241_12703727	AFG3L2	CEP76;PSMG2
18	12400299	12409838	18	12654588	12662119	18_12400299_12409838	18_12654588_12662119	RNU7-129P;SLMO1	AP005482.1;PSMG2;SPIRE1
18	12654588	12662119	18	12400299	12409838	18_12654588_12662119	18_12400299_12409838	AP005482.1;PSMG2;SPIRE1	RNU7-129P;SLMO1
18	12946968	12962052	18	12369217	12378670	18_12946968_12962052	18_12369217_12378670	SEH1L	AFG3L2
